Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2017-01-04T11:00+01:00,5860.43,31062.73,41961.75,34.81
2017-01-04T12:00+01:00,5855.06,31321.77,42435.16,35.08
2017-01-04T13:00+01:00,5849.67,31693.78,41416.72,35.88
2017-01-04T14:00+01:00,5852.36,32690.16,39231.57,36.03
2017-01-04T15:00+01:00,5846.51,34395.95,37020.17,36.17
2017-01-04T16:00+01:00,5909.03,35592.05,35284.77,36.58
2017-01-04T17:00+01:00,6031.31,36482.1,33360.59,46.95
2017-01-04T18:00+01:00,6043.61,37328.65,32709.21,49.45
2017-01-04T19:00+01:00,6050.61,36343.55,32372.8,48.37
2017-01-04T20:00+01:00,6120.74,34784.27,31140.14,38.02
2017-01-04T21:00+01:00,6149.14,33023.4,30401.79,34.55
2017-01-04T22:00+01:00,6150.44,32819.26,29093.8,33.33
2017-01-04T23:00+01:00,6176.62,32088.57,28201.62,32.05
2017-01-05T00:00+01:00,6337.84,32831.1,26884.34,36.07
2017-01-05T01:00+01:00,6348.93,32372.11,25410.79,36.32
2017-01-05T02:00+01:00,6351.52,32579.06,24652.87,30.99
2017-01-05T03:00+01:00,6364.58,33440.22,23720.39,30.97
2017-01-05T04:00+01:00,6372.86,35402.25,23029.47,35.64
2017-01-05T05:00+01:00,6374.22,39087.52,22287.48,35.73
2017-01-05T06:00+01:00,6362.28,44247.4,21207.3,39.03
2017-01-05T07:00+01:00,6353.47,46605.25,20876.06,51.7
2017-01-05T08:00+01:00,6338.86,49236.37,20628.47,57.98
2017-01-05T09:00+01:00,6357.76,49627.28,21097.95,54.11
2017-01-05T10:00+01:00,6349.89,48952.57,22339.12,53.13
2017-01-05T11:00+01:00,6352.05,48998.48,23647.99,50.06
2017-01-05T12:00+01:00,6364.78,48716.04,24024.21,49.97
2017-01-05T13:00+01:00,6352.3,49006.65,22276.75,48.84
2017-01-05T14:00+01:00,6351.85,49660.74,19973.92,50.99
2017-01-05T15:00+01:00,6338.85,50973.34,18017.55,57.48
2017-01-05T16:00+01:00,6330.06,50529.78,16442.4,69.7
2017-01-05T17:00+01:00,6326.83,51321.66,16161.21,73.92
2017-01-05T18:00+01:00,6320.26,51288.08,15696.58,73.76
2017-01-05T19:00+01:00,6321.09,51506.86,14893.89,65.15
2017-01-05T20:00+01:00,6325.51,51820.36,14162.76,64.24
2017-01-05T21:00+01:00,6329.96,50422.72,13518.33,43.09
2017-01-05T22:00+01:00,6336.05,50133.17,12761.38,53.11
2017-01-05T23:00+01:00,6338.38,47702.99,12215.66,37.08
2017-01-06T00:00+01:00,6422.71,46555.45,11496.61,40.84
2017-01-06T01:00+01:00,6576.6,45491.24,11111.76,41.15
2017-01-06T02:00+01:00,6728.43,45520.61,10825.65,43.77
2017-01-06T03:00+01:00,6950.49,45635.05,10670.83,39.97
2017-01-06T04:00+01:00,7040.31,45944.53,10741.99,40.81
2017-01-06T05:00+01:00,7057.68,46759.34,10535.6,43.04
2017-01-06T06:00+01:00,7064.91,49191.31,10487.99,45.37
2017-01-06T07:00+01:00,7065.22,51127.77,10764.19,49.49
2017-01-06T08:00+01:00,7061.75,51768.43,10722.44,59.92
2017-01-06T09:00+01:00,7065.97,51557.44,11895.62,60
2017-01-06T10:00+01:00,7064.34,51758.82,13963.56,60.04
2017-01-06T11:00+01:00,7040.49,51623.76,15948.96,57.7
2017-01-06T12:00+01:00,7108.21,50905.78,17273.35,52.86
2017-01-06T13:00+01:00,7154.23,49765.13,17179.18,50.05
2017-01-06T14:00+01:00,7156.69,49780.1,15435.06,50.94
2017-01-06T15:00+01:00,7125.04,50424.84,13064.85,54.04
2017-01-06T16:00+01:00,7128.37,50801.26,11704.77,57.52
2017-01-06T17:00+01:00,7112.14,50886.81,12420.35,64.91
2017-01-06T18:00+01:00,7108.5,50602.74,13619.36,59.92
2017-01-06T19:00+01:00,7165.99,50604.7,14839.97,57.99
2017-01-06T20:00+01:00,7184.99,48614.68,15284.23,43.68
2017-01-06T21:00+01:00,7197.57,45960.65,15401.02,38.46
2017-01-06T22:00+01:00,7210.86,44775.52,15805.04,40.94
2017-01-06T23:00+01:00,7218.5,42046.56,16351.57,35.89
2017-01-07T00:00+01:00,7234.06,40162.45,16772.06,36.83
2017-01-07T01:00+01:00,7145.99,38950.86,17275.97,34.37
2017-01-07T02:00+01:00,7161.29,38201.99,17712.01,33.84
2017-01-07T03:00+01:00,7470.27,38109.79,17922.94,33.83
2017-01-07T04:00+01:00,7758.93,37586.52,18376.88,33.62
2017-01-07T05:00+01:00,7872.47,37187.16,18914.8,32.96
2017-01-07T06:00+01:00,7883.75,36099.34,19283.59,30.07
2017-01-07T07:00+01:00,7889.4,37614.35,19485.36,33.58
2017-01-07T08:00+01:00,7899.01,38709.09,19910.51,36.02
2017-01-07T09:00+01:00,7915.9,39565.89,20512.36,36.86
2017-01-07T10:00+01:00,7933.56,40606.16,20716.29,36.43
2017-01-07T11:00+01:00,7948.5,41242.61,20627.44,39.01
2017-01-07T12:00+01:00,8067.33,41727.31,19885.62,39.5
2017-01-07T13:00+01:00,8283.32,41624.06,19224.98,39.02
2017-01-07T14:00+01:00,8302.65,41770.81,18655.09,38.6
2017-01-07T15:00+01:00,8380.63,42147.06,18234.12,39.28
2017-01-07T16:00+01:00,8392.54,41979.17,17940.85,46.95
2017-01-07T17:00+01:00,8438.82,42835.6,17326.55,57.01
2017-01-07T18:00+01:00,8465.69,43330.31,16576.91,54.02
2017-01-07T19:00+01:00,8477.01,43231.9,15972.18,46.92
2017-01-07T20:00+01:00,8489.15,42489.93,15779.25,38.12
2017-01-07T21:00+01:00,8504.67,41173.1,15810.01,35.09
2017-01-07T22:00+01:00,8510.64,41286.05,15304.81,38.1
2017-01-07T23:00+01:00,8522.99,40737.14,14744.52,34.53
2017-01-08T00:00+01:00,8565.65,40324.24,13835.91,33.86
2017-01-08T01:00+01:00,8642.71,40006.12,12861.12,34.14
2017-01-08T02:00+01:00,7835.06,40681.79,11814.58,33.96
2017-01-08T03:00+01:00,7797.69,41379.74,10967.87,35.01
2017-01-08T04:00+01:00,7768.81,41646.45,10418.01,36.07
2017-01-08T05:00+01:00,7816.01,41530.42,9911.49,36.07
2017-01-08T06:00+01:00,7819.41,41290.57,9564.94,36.01
2017-01-08T07:00+01:00,7827.22,41668.9,9182.36,35.37
2017-01-08T08:00+01:00,7834.7,42882.04,8617.93,37.29
2017-01-08T09:00+01:00,7835.44,44224.08,8521.43,39.15
2017-01-08T10:00+01:00,7849.91,44764.87,8621.03,41.25
2017-01-08T11:00+01:00,7843.56,45260.65,8782.23,51.93
2017-01-08T12:00+01:00,7775.72,45115.45,8778.31,45.37
2017-01-08T13:00+01:00,7750.6,45066.33,8557.4,40.53
2017-01-08T14:00+01:00,7707.25,45249.5,8109.05,39.73
2017-01-08T15:00+01:00,7704.51,45483.4,7643.56,42.75
2017-01-08T16:00+01:00,7693.74,46028.65,7366.7,53.87
2017-01-08T17:00+01:00,7689.32,46064.54,7461.82,60.95
2017-01-08T18:00+01:00,7691.42,45934.53,7613.83,64.93
2017-01-08T19:00+01:00,7695.8,45919.6,7803.07,58.91
2017-01-08T20:00+01:00,7694.22,46033.12,8093.63,50.03
2017-01-08T21:00+01:00,7693.11,45673.75,8287.4,39.06
2017-01-08T22:00+01:00,7695.07,45090.4,8316.63,40.06
2017-01-08T23:00+01:00,7681.28,43676.59,8544.18,37.09
2017-01-09T00:00+01:00,7674.43,41768.93,8853.46,40
2017-01-09T01:00+01:00,7685.98,41095.12,9099.24,39.05
2017-01-09T02:00+01:00,7689.27,41167.6,9282.18,39.21
2017-01-09T03:00+01:00,7687.38,41651.47,9599.37,39.24
2017-01-09T04:00+01:00,7679.82,42145.84,10095.51,40.26
2017-01-09T05:00+01:00,7680.92,44162.22,10512.31,43.84
2017-01-09T06:00+01:00,7683.77,47556.13,10826.28,58.99
2017-01-09T07:00+01:00,7677.01,50507.15,11535.01,74.04
2017-01-09T08:00+01:00,7677.36,52112.8,12385.82,75.49
2017-01-09T09:00+01:00,7675.06,52134.92,13028.79,74.63
2017-01-09T10:00+01:00,7679.25,52123.95,13529.47,73.97
2017-01-09T11:00+01:00,7670.14,52379.34,14154.01,72
2017-01-09T12:00+01:00,7680.17,52300.44,14650.63,72.12
2017-01-09T13:00+01:00,7675.26,51974.06,14824.78,70.09
2017-01-09T14:00+01:00,7679.13,51936.77,14626.4,67.41
2017-01-09T15:00+01:00,7674.66,52131.54,14696.39,65.21
2017-01-09T16:00+01:00,7637.76,52081.92,15984.72,65.09
2017-01-09T17:00+01:00,7636.36,52722.69,17566.42,74.72
2017-01-09T18:00+01:00,7631.73,52862.54,18836.82,59.94
2017-01-09T19:00+01:00,7611.7,51537.28,20130.61,52.2
2017-01-09T20:00+01:00,7364.46,48040.47,21263.54,39.1
2017-01-09T21:00+01:00,7357.01,44093.61,22046.66,36.62
2017-01-09T22:00+01:00,7358.52,41970.06,22258.06,36.08
2017-01-09T23:00+01:00,7356.29,38843.5,22918.45,32.76
2017-01-10T00:00+01:00,7355.61,37158.95,23434.19,32.45
2017-01-10T01:00+01:00,7344.82,36371.29,23814.77,31.52
2017-01-10T02:00+01:00,7349.88,36050.88,24024.81,29.08
2017-01-10T03:00+01:00,7351.34,35780.47,24277.86,28.92
2017-01-10T04:00+01:00,7357.09,36740.46,23930.61,31.49
2017-01-10T05:00+01:00,7351.77,38288.81,23087.94,33.06
2017-01-10T06:00+01:00,7352.95,43401.94,22806.21,36.26
2017-01-10T07:00+01:00,7356.37,47808.41,21577.46,46
2017-01-10T08:00+01:00,7357.95,50823.88,19776.25,59.89
2017-01-10T09:00+01:00,7361.08,51019.88,19434.49,59.96
2017-01-10T10:00+01:00,7362.1,51040.7,19419.58,62.69
2017-01-10T11:00+01:00,7362.26,51053.67,19431.83,66.82
2017-01-10T12:00+01:00,7350.61,51439.4,19241.1,71.42
2017-01-10T13:00+01:00,7348.65,51705.85,18444.09,72.33
2017-01-10T14:00+01:00,7342.35,52493.19,17003.15,69.5
2017-01-10T15:00+01:00,7341.76,52746.18,15463.22,70.64
2017-01-10T16:00+01:00,7341.97,53080.56,15101.77,66.96
2017-01-10T17:00+01:00,7345.21,53762.71,15953.52,88.38
2017-01-10T18:00+01:00,7340.15,53396.78,16413.69,98.93
2017-01-10T19:00+01:00,7337.63,52265.19,16612.15,69.65
2017-01-10T20:00+01:00,7335.56,50948.04,17001.78,58.82
2017-01-10T21:00+01:00,7335.74,48041.96,17396.47,47.63
2017-01-10T22:00+01:00,7340.18,42770.41,17220.05,40.08
2017-01-10T23:00+01:00,7329.92,38165.08,17413.27,38.06
2017-01-11T00:00+01:00,7337.03,36907.47,18238.13,38.99
2017-01-11T01:00+01:00,7339.75,35712.47,19041.59,37.2
2017-01-11T02:00+01:00,7337.28,34994.71,20280.41,34.03
2017-01-11T03:00+01:00,7331.81,35663.85,21555.31,34.78
2017-01-11T04:00+01:00,7335.5,34950.29,23286.2,32.7
2017-01-11T05:00+01:00,7257.64,34749,25487.28,31.21
2017-01-11T06:00+01:00,7066.25,36779.76,28396.87,37.2
2017-01-11T07:00+01:00,7036.63,37027.64,31254.42,49.97
2017-01-11T08:00+01:00,7026.85,36880.86,33804.34,46.98
2017-01-11T09:00+01:00,6999.67,37122.74,35970.94,44.7
2017-01-11T10:00+01:00,6914.05,36501.48,38264.51,44.41
2017-01-11T11:00+01:00,6925.49,36296.87,39728.84,41.06
2017-01-11T12:00+01:00,6922.35,36367.56,40048.68,36.94
2017-01-11T13:00+01:00,6913.1,36731.57,39512.98,34.09
2017-01-11T14:00+01:00,6909.38,36809.93,38662.66,33.68
2017-01-11T15:00+01:00,6921.68,36517.38,38159.99,33.64
2017-01-11T16:00+01:00,6918.84,36281.96,37671.29,33.66
2017-01-11T17:00+01:00,6919.58,36461.79,36854.57,38.53
2017-01-11T18:00+01:00,6914.79,36838.89,37063.47,37.4
2017-01-11T19:00+01:00,6907.53,35882.31,37432.58,37.07
2017-01-11T20:00+01:00,6906.08,32496.77,38183.81,34
2017-01-11T21:00+01:00,6919.16,29364.99,38618.41,31.83
2017-01-11T22:00+01:00,6919.01,27888.84,38013.93,26.27
2017-01-11T23:00+01:00,6913.62,25853.42,38131.85,11.68
2017-01-12T00:00+01:00,6906.91,25163.78,38370.56,12.12
2017-01-12T01:00+01:00,6911.12,23443.3,38100.65,9.83
2017-01-12T02:00+01:00,6907.97,23684.37,37632.36,9.02
2017-01-12T03:00+01:00,6914.36,23558.02,37441.67,9.27
2017-01-12T04:00+01:00,6911.06,24550.95,37119.61,9.84
2017-01-12T05:00+01:00,6907.83,26799.68,36761.45,10.55
2017-01-12T06:00+01:00,6900.31,30593.56,37513.38,28.29
2017-01-12T07:00+01:00,6902.31,32908.59,37111.83,40.02
2017-01-12T08:00+01:00,6908.36,34294.35,36823.04,40.07
2017-01-12T09:00+01:00,6907.02,34702.39,37404.99,38.2
2017-01-12T10:00+01:00,6904.52,34727.08,38792.8,38.61
2017-01-12T11:00+01:00,7059.4,34846.74,40014.92,38.43
2017-01-12T12:00+01:00,7294.2,33647.26,40167.95,36.7
2017-01-12T13:00+01:00,7631.87,34055.14,38593.98,39.61
2017-01-12T14:00+01:00,7771.15,35684.63,34934.48,40.05
2017-01-12T15:00+01:00,7803.26,37493.27,31881.58,45.32
2017-01-12T16:00+01:00,8000.42,39467.92,28620.15,46.98
2017-01-12T17:00+01:00,8012.48,41910.48,26301.23,57.09
2017-01-12T18:00+01:00,8062.59,43058.38,23746.86,57.13
2017-01-12T19:00+01:00,8216.61,43407.48,22610.15,57.05
2017-01-12T20:00+01:00,8223.9,41476.9,22298.04,45.01
2017-01-12T21:00+01:00,8229.8,39416.7,21896.63,40.09
2017-01-12T22:00+01:00,8245.4,39021.63,21607.35,37.89
2017-01-12T23:00+01:00,8274.02,35655.08,22117.36,33.07
2017-01-13T00:00+01:00,8282.54,33273.57,23119.88,35.19
2017-01-13T01:00+01:00,8240.23,30868.69,24181.52,33.44
2017-01-13T02:00+01:00,8250.82,30245.79,24987.55,32.44
2017-01-13T03:00+01:00,8281.97,30028.31,25578.02,29.8
2017-01-13T04:00+01:00,8303.55,30743.95,27441.64,29.25
2017-01-13T05:00+01:00,8332.1,32630.57,28754.19,30.64
2017-01-13T06:00+01:00,8360.97,36469.47,30020.33,37.27
2017-01-13T07:00+01:00,8370.57,40288.55,30726.06,46.98
2017-01-13T08:00+01:00,8367.35,41076.66,31569.81,45.5
2017-01-13T09:00+01:00,8384.09,41466.16,31576,45.48
2017-01-13T10:00+01:00,8398.08,42420.76,32695.32,46.96
2017-01-13T11:00+01:00,8409.14,41666.17,33135.27,46.7
2017-01-13T12:00+01:00,8423.71,41112.29,32585.92,43.07
2017-01-13T13:00+01:00,8426.72,41262.01,32589.78,42.06
2017-01-13T14:00+01:00,8461.08,40543.99,31775.66,41.98
2017-01-13T15:00+01:00,8482.41,40121.47,30074.28,43.03
2017-01-13T16:00+01:00,8490.02,40335.21,29562.53,44.87
2017-01-13T17:00+01:00,8519.96,40983.29,29668.19,48.72
2017-01-13T18:00+01:00,8520.4,39610.19,30096.07,45.17
2017-01-13T19:00+01:00,8528.55,37845.86,29352.72,44.94
2017-01-13T20:00+01:00,8540.76,35675.15,28891.65,39.94
2017-01-13T21:00+01:00,8553.86,33137.19,28042.18,36.7
2017-01-13T22:00+01:00,8268.67,31385.12,27349.94,33.99
2017-01-13T23:00+01:00,7733.65,30518.28,27318.19,30.99
2017-01-14T00:00+01:00,7577.64,28889.53,28303.58,29.82
2017-01-14T01:00+01:00,7099.01,28218.08,29615.98,28.98
2017-01-14T02:00+01:00,7064.08,27924.92,30092.08,28.64
2017-01-14T03:00+01:00,7075.95,28141.76,30064.89,28.5
2017-01-14T04:00+01:00,7088.42,28116.27,29592.68,28.61
2017-01-14T05:00+01:00,7091.49,28997.04,29169.17,28.05
2017-01-14T06:00+01:00,7105.34,29915.92,29939.12,29.49
2017-01-14T07:00+01:00,7202.2,30459.72,29264.17,28.97
2017-01-14T08:00+01:00,7363.89,31900.23,28006.82,33.19
2017-01-14T09:00+01:00,7404.67,33902.57,27400.38,36.78
2017-01-14T10:00+01:00,7455.72,34170.66,27731.13,39.81
2017-01-14T11:00+01:00,7465.26,34500.35,28767.45,40.05
2017-01-14T12:00+01:00,7506.78,33800.41,30136.13,36.47
2017-01-14T13:00+01:00,7499.94,32262.65,29996.69,34.76
2017-01-14T14:00+01:00,7516.47,31651.75,29501,33.37
2017-01-14T15:00+01:00,7523.55,31798.08,28184.64,34.29
2017-01-14T16:00+01:00,7532.13,32581.43,27553.27,38.54
2017-01-14T17:00+01:00,7535.87,32584.29,27789.45,41.97
2017-01-14T18:00+01:00,7547.39,32130.24,28684.25,39.64
2017-01-14T19:00+01:00,7556.85,31805.03,28274.82,37.01
2017-01-14T20:00+01:00,7567.53,30822.22,27100.25,32.52
2017-01-14T21:00+01:00,7580.15,30372.27,26518.05,30.66
2017-01-14T22:00+01:00,7593.66,30088.63,25586.51,30.25
2017-01-14T23:00+01:00,7563.08,29690.67,25320.96,29.55
2017-01-15T00:00+01:00,7578.92,29212.04,25140.02,28.75
2017-01-15T01:00+01:00,7570.02,28745.41,24876.3,28.11
2017-01-15T02:00+01:00,7400.27,28759.25,24462.99,26.03
2017-01-15T03:00+01:00,7406.57,28378.67,24237.57,19.96
2017-01-15T04:00+01:00,7417.02,28055.34,23637.82,22.93
2017-01-15T05:00+01:00,7428.26,27951.9,23030.18,22.8
2017-01-15T06:00+01:00,7434.6,28496.61,21986.46,14.91
2017-01-15T07:00+01:00,7288.53,30032.35,20635.66,20.37
2017-01-15T08:00+01:00,7332.21,31421.55,19641.48,33.28
2017-01-15T09:00+01:00,7413.35,32939.3,19015.88,33.96
2017-01-15T10:00+01:00,7669.3,34967.64,18743.76,35.98
2017-01-15T11:00+01:00,7697.84,37193.5,18914.59,44.65
2017-01-15T12:00+01:00,7717.17,37096.27,19033.52,41.68
2017-01-15T13:00+01:00,7742.87,36232.95,18231.5,36.66
2017-01-15T14:00+01:00,7773.82,36615.17,16960.72,35.72
2017-01-15T15:00+01:00,7794.32,38137.49,14819.34,36.35
2017-01-15T16:00+01:00,7800.84,40463.35,13411.61,38.71
2017-01-15T17:00+01:00,7794.49,43165.12,12966.66,54.35
2017-01-15T18:00+01:00,7797.86,43746.87,12823.96,58.02
2017-01-15T19:00+01:00,7796.48,43734.77,12652.23,55.12
2017-01-15T20:00+01:00,7793.58,43224.77,12220.11,47.91
2017-01-15T21:00+01:00,7789.71,41341.52,11736.05,36.92
2017-01-15T22:00+01:00,7786.87,41589.26,11393.33,43
2017-01-15T23:00+01:00,7783.72,41558.72,11092.71,38.64
2017-01-16T00:00+01:00,7784.13,43210.83,10818.87,45.07
2017-01-16T01:00+01:00,7791.92,43288.02,10811.87,43.25
2017-01-16T02:00+01:00,7798.93,44097.4,10824.32,39.08
2017-01-16T03:00+01:00,7796.51,44283.4,10916.95,37.57
2017-01-16T04:00+01:00,7798.5,45143.8,10766.68,38.24
2017-01-16T05:00+01:00,7796.63,47796.38,10549.02,39.06
2017-01-16T06:00+01:00,7795.28,52065.08,10291.57,64.8
2017-01-16T07:00+01:00,7791.56,54241.4,10372.91,94.43
2017-01-16T08:00+01:00,7791.71,55425.32,10275.24,99.76
2017-01-16T09:00+01:00,7808.41,55839.56,10598.39,100.88
2017-01-16T10:00+01:00,7810.56,56292.82,11271.64,99.97
2017-01-16T11:00+01:00,7801.92,56615.46,11994.45,99.56
2017-01-16T12:00+01:00,7787.1,56470.13,12395.32,98.56
2017-01-16T13:00+01:00,7787.91,56508.1,12409.66,98.92
2017-01-16T14:00+01:00,7792.47,56743.88,11751.33,100.26
2017-01-16T15:00+01:00,7793.69,56617.56,10516,103.84
2017-01-16T16:00+01:00,7793.34,56894.06,9654.79,102.06
2017-01-16T17:00+01:00,7792.62,57671.45,10120.74,120
2017-01-16T18:00+01:00,7793.14,57875.07,10789.4,124.83
2017-01-16T19:00+01:00,7787.32,56864.02,10846.27,113.69
2017-01-16T20:00+01:00,7784.96,56632.41,10599.55,88.98
2017-01-16T21:00+01:00,7789.19,55685.4,10314.5,73.59
2017-01-16T22:00+01:00,7787.66,54409.89,10185.53,55.19
2017-01-16T23:00+01:00,7785.17,52236.17,10281.7,45.06
2017-01-17T00:00+01:00,7789.36,51167.51,10283.02,45.83
2017-01-17T01:00+01:00,7787.4,49572.23,10367.95,41.64
2017-01-17T02:00+01:00,7789.48,48086.72,10390.7,34.61
2017-01-17T03:00+01:00,7787.23,47528.43,10170.37,36.28
2017-01-17T04:00+01:00,7785.9,48467.46,9778.65,35.25
2017-01-17T05:00+01:00,7786.7,51127.43,9784.21,39.94
2017-01-17T06:00+01:00,7775.64,55630.35,9759.02,58.29
2017-01-17T07:00+01:00,7773.07,57284.34,9655.22,111.04
2017-01-17T08:00+01:00,7766.48,57329.59,9825.24,121.67
2017-01-17T09:00+01:00,7766.58,57296.6,10595.82,125.61
2017-01-17T10:00+01:00,7764.7,57058.93,11871.86,121.49
2017-01-17T11:00+01:00,7763.5,56882.46,13145.7,117.34
2017-01-17T12:00+01:00,7760.93,56505.99,14139.61,106.15
2017-01-17T13:00+01:00,7758.65,56610.75,13996.32,101.91
2017-01-17T14:00+01:00,7759.09,56616.62,13098.73,100.03
2017-01-17T15:00+01:00,7769.67,56646.85,11857.56,103.42
2017-01-17T16:00+01:00,7769.86,57136.86,10975.56,110.91
2017-01-17T17:00+01:00,7767.26,57815.68,11288.73,142.78
2017-01-17T18:00+01:00,7760.51,57619.07,11770.09,143.09
2017-01-17T19:00+01:00,7758.11,57162.66,11982.23,124.94
2017-01-17T20:00+01:00,7764.19,55310.18,12167.53,84.97
2017-01-17T21:00+01:00,7763.12,53783.22,12301.86,55.08
2017-01-17T22:00+01:00,7763.28,52609.87,12389.61,48.95
2017-01-17T23:00+01:00,7758.55,50845.06,12856.9,37.74
2017-01-18T00:00+01:00,7754.89,48013.87,13184.29,38.28
