Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2016-01-02T09:00+01:00,10420.81,23715.42,25477.61,18.12
2016-01-02T10:00+01:00,10324.12,24296.77,26767.94,19.59
2016-01-02T11:00+01:00,10342.42,24490.69,27665.46,21.07
2016-01-02T12:00+01:00,10391.3,24432.3,28020.36,22.54
2016-01-02T13:00+01:00,10401.91,24014.82,27811.87,19.79
2016-01-02T14:00+01:00,10265.31,23798.01,27398.46,16.9
2016-01-02T15:00+01:00,10265.12,23708.71,26759.1,16.97
2016-01-02T16:00+01:00,10267.37,24064.27,26997.94,19.25
2016-01-02T17:00+01:00,10426.25,24462.49,27606.84,28.01
2016-01-02T18:00+01:00,10308.51,24387.02,27995.71,28.36
2016-01-02T19:00+01:00,10258.82,24132.28,27931.32,26.56
2016-01-02T20:00+01:00,10324.03,23663.29,27491.15,17.38
2016-01-02T21:00+01:00,10310.2,23478.93,26952.97,15.83
2016-01-02T22:00+01:00,10315.52,24008.58,26183.97,16.97
2016-01-02T23:00+01:00,10342.75,23149.22,26475.4,15.31
2016-01-03T00:00+01:00,10469.26,19879.44,26552.71,6.99
2016-01-03T01:00+01:00,10496.87,18837.73,26195.82,-0.01
2016-01-03T02:00+01:00,10476.73,18852.81,26153.62,0.23
2016-01-03T03:00+01:00,10473.07,18664.46,25942.78,4.51
2016-01-03T04:00+01:00,10473.69,18672.82,25768.13,4.12
2016-01-03T05:00+01:00,10471.5,18585.01,25712,6.76
2016-01-03T06:00+01:00,10432.42,18481.11,25895.03,0.75
2016-01-03T07:00+01:00,10433.09,18575.52,25732.86,4.27
2016-01-03T08:00+01:00,10369.8,20233.37,25372.47,9.11
2016-01-03T09:00+01:00,10444.36,21744.38,25372.21,15.92
2016-01-03T10:00+01:00,10529.7,22660.91,25903.91,17.06
2016-01-03T11:00+01:00,10487.07,23603.09,25857.26,19.28
2016-01-03T12:00+01:00,10525.5,23866.63,25258.68,20.25
2016-01-03T13:00+01:00,10523.58,24403.98,24823.9,17.66
2016-01-03T14:00+01:00,10520.05,24853.35,23767.46,18.49
2016-01-03T15:00+01:00,10492.17,25447.85,23127.33,16.51
2016-01-03T16:00+01:00,10419.15,25993.83,23094.54,18.76
2016-01-03T17:00+01:00,10449.72,26199.14,23875.75,22.21
2016-01-03T18:00+01:00,10509.28,26202.65,24879.91,26.76
2016-01-03T19:00+01:00,10479.46,26256.65,25247.22,27.08
2016-01-03T20:00+01:00,10510.23,26107.35,25367.31,25.33
2016-01-03T21:00+01:00,10432.53,25798.3,25210.93,22.11
2016-01-03T22:00+01:00,10445.23,25967.32,24612.66,20.91
2016-01-03T23:00+01:00,10422.81,25872.78,24465.44,14.43
2016-01-04T00:00+01:00,10426.31,23907.07,24040.4,13.78
2016-01-04T01:00+01:00,10411.57,22989.53,23267.33,12.77
2016-01-04T02:00+01:00,10404.36,22577.07,22627.25,10.56
2016-01-04T03:00+01:00,10290.94,22560.09,21951.18,3.87
2016-01-04T04:00+01:00,10238.94,23768.89,21244.21,3.2
2016-01-04T05:00+01:00,10129.97,27328.54,20783.91,8.67
2016-01-04T06:00+01:00,10166.54,30885.58,20934.57,18.01
2016-01-04T07:00+01:00,10545.98,34772.11,20777.73,28.52
2016-01-04T08:00+01:00,10579.86,38530.82,20639.65,34.74
2016-01-04T09:00+01:00,10589.66,40811.07,20503.74,33.46
2016-01-04T10:00+01:00,10584.27,42259.56,20637.81,33.24
2016-01-04T11:00+01:00,10593.23,43381.71,20467.21,35.09
2016-01-04T12:00+01:00,10579.28,42800.36,20295.94,35
2016-01-04T13:00+01:00,10581.61,43482.88,19644.61,35
2016-01-04T14:00+01:00,10583.04,43616.72,18920.62,34.94
2016-01-04T15:00+01:00,10581.34,43610.81,18376.23,34.92
2016-01-04T16:00+01:00,10560.2,44024.24,18157.38,38
2016-01-04T17:00+01:00,10548.9,44777.64,18768.32,41.21
2016-01-04T18:00+01:00,10551.07,45190.11,18858.01,42.95
2016-01-04T19:00+01:00,10536.33,45240.65,18705.23,41.96
2016-01-04T20:00+01:00,10529.65,43999.87,18500.66,34.94
2016-01-04T21:00+01:00,10533.69,42942.68,18075.31,30.66
2016-01-04T22:00+01:00,10522.38,40231.5,17701.89,30
2016-01-04T23:00+01:00,10531.11,37511.08,17423.99,23.9
2016-01-05T00:00+01:00,10526.97,35202.95,17257.05,25.03
2016-01-05T01:00+01:00,10541.3,33764.18,17030.79,24.42
2016-01-05T02:00+01:00,10532.88,32269.99,16977.36,22.34
2016-01-05T03:00+01:00,10534.91,31417.78,16877.17,21.5
2016-01-05T04:00+01:00,10520.07,32631.06,16909.36,20
2016-01-05T05:00+01:00,10516.06,35261.21,17066.21,23.53
2016-01-05T06:00+01:00,10548.34,39136.62,17078.89,28.96
2016-01-05T07:00+01:00,10585.87,42833.35,16991.35,38.32
2016-01-05T08:00+01:00,10583.44,44534.89,17071.93,41.45
2016-01-05T09:00+01:00,10589.42,44658.73,17505.62,40.72
2016-01-05T10:00+01:00,10585.16,44525.12,18394.65,40.66
2016-01-05T11:00+01:00,10583.55,44420.43,18897.5,40.33
2016-01-05T12:00+01:00,10575.89,44708.94,19095.47,38.25
2016-01-05T13:00+01:00,10573.97,44882.41,18475.78,36.98
2016-01-05T14:00+01:00,10580.11,44678.43,17618.88,34.91
2016-01-05T15:00+01:00,10580.85,44335.43,16858.76,33.5
2016-01-05T16:00+01:00,10581.87,44712.43,16464.07,35.1
2016-01-05T17:00+01:00,10576.59,45673.22,16528.24,42.44
2016-01-05T18:00+01:00,10581.21,45556.32,16670.15,42.94
2016-01-05T19:00+01:00,10572.19,44908.06,16516.98,41.74
2016-01-05T20:00+01:00,10570.13,43763.25,16267.29,36.47
2016-01-05T21:00+01:00,10568.32,41992.94,15944.94,33.01
2016-01-05T22:00+01:00,10573.34,40463.68,15717.98,31.75
2016-01-05T23:00+01:00,10553.62,38106.02,15680.86,26.99
2016-01-06T00:00+01:00,10546.89,36345.44,15448.72,26.62
2016-01-06T01:00+01:00,10553.21,35157.57,15137.19,25.58
2016-01-06T02:00+01:00,10558.42,34469.75,14869.84,24.59
2016-01-06T03:00+01:00,10550.33,33948.51,14650.49,22.5
2016-01-06T04:00+01:00,10517.86,34943.19,14527.75,23.16
2016-01-06T05:00+01:00,10559.84,36530.8,14710.01,24.99
2016-01-06T06:00+01:00,10583.68,39951.14,14707.29,26.62
2016-01-06T07:00+01:00,10755.28,43136.84,14674.06,28.03
2016-01-06T08:00+01:00,10759.5,44205.76,14737.19,29.34
2016-01-06T09:00+01:00,10766.84,45257.53,15119.52,32.94
2016-01-06T10:00+01:00,10768.89,46248.42,15780.78,37.71
2016-01-06T11:00+01:00,10769.69,46708.04,16446.16,40.08
2016-01-06T12:00+01:00,10764.82,46510.68,16180.02,40.73
2016-01-06T13:00+01:00,10757.74,46323.84,15324.16,38.26
2016-01-06T14:00+01:00,10764.98,46819.59,14239.9,35.44
2016-01-06T15:00+01:00,10773.25,47055.13,13344.09,36.92
2016-01-06T16:00+01:00,10766.98,47254.83,13010.76,41.28
2016-01-06T17:00+01:00,10768.15,48119.21,13359.68,44.95
2016-01-06T18:00+01:00,10768.57,48473.96,13587.08,46.9
2016-01-06T19:00+01:00,10777.62,48549.47,13812.92,43.95
2016-01-06T20:00+01:00,10775.78,46807.64,13917.66,39.94
2016-01-06T21:00+01:00,10772.05,44245.94,13831.94,32.4
2016-01-06T22:00+01:00,10716.3,43482.34,13820.74,33.51
2016-01-06T23:00+01:00,10679.17,41946.6,13830.3,30.11
2016-01-07T00:00+01:00,10682.13,38393.21,13881.94,26.41
2016-01-07T01:00+01:00,10612.22,35850.04,14099.26,26.05
2016-01-07T02:00+01:00,10547.17,35030.92,14268.74,24.93
2016-01-07T03:00+01:00,10503.74,33227.71,14450.88,22.39
2016-01-07T04:00+01:00,10578.17,33468.69,14554.57,22.32
2016-01-07T05:00+01:00,10625.47,36110.59,14614.49,24.2
2016-01-07T06:00+01:00,10676.89,40975.06,15063.37,31
2016-01-07T07:00+01:00,10760.46,43386.38,15956.05,42.47
2016-01-07T08:00+01:00,10565.43,43645.6,16902.25,42.97
2016-01-07T09:00+01:00,9534.97,43305.85,19076.97,41.93
2016-01-07T10:00+01:00,9114.48,43114.01,21458.14,41.62
2016-01-07T11:00+01:00,9120.03,42866.08,22681.72,41.5
2016-01-07T12:00+01:00,9100.63,42998.87,22188.83,40.66
2016-01-07T13:00+01:00,9107.41,43078.63,21421,40.33
2016-01-07T14:00+01:00,9366.18,42732.7,21495.19,36.51
2016-01-07T15:00+01:00,9723.45,43215.29,22234.28,33.49
2016-01-07T16:00+01:00,10202.79,42647.85,23283.29,34.19
2016-01-07T17:00+01:00,10436.27,42039.99,24312.78,40.66
2016-01-07T18:00+01:00,10449.82,42349.81,25738.92,40.8
2016-01-07T19:00+01:00,10442.45,41638.75,26663.3,37.19
2016-01-07T20:00+01:00,10430.2,39318.21,27805.94,31.94
2016-01-07T21:00+01:00,10417.49,35156.62,28913.76,27.01
2016-01-07T22:00+01:00,10363.79,32317.11,29219.02,27.52
2016-01-07T23:00+01:00,10232.15,28985.45,29294.72,23.4
2016-01-08T00:00+01:00,10240.25,27003.23,30057.65,12.12
2016-01-08T01:00+01:00,10263.72,27090.31,30373.32,17.23
2016-01-08T02:00+01:00,10186.49,26170.17,30496.43,13.9
2016-01-08T03:00+01:00,10151.33,25103.42,31254.53,12.11
2016-01-08T04:00+01:00,10197.13,24995.78,31559.52,12.99
2016-01-08T05:00+01:00,10175.3,26365.81,32576.83,16.98
2016-01-08T06:00+01:00,10281.99,30451.76,33839.79,22.02
2016-01-08T07:00+01:00,10383.92,34606.3,34049.98,28.4
2016-01-08T08:00+01:00,10328.32,36158.75,34745.95,29.31
2016-01-08T09:00+01:00,10328.64,35698.03,36934.6,26.6
2016-01-08T10:00+01:00,10310.37,34114.77,39818.32,25.55
2016-01-08T11:00+01:00,10137.22,33181.47,41869.72,25.76
2016-01-08T12:00+01:00,10097.75,32645.83,40844.48,25.13
2016-01-08T13:00+01:00,10319.14,33840.89,36735.71,25.58
2016-01-08T14:00+01:00,10373.81,36956.38,31192.24,27.6
2016-01-08T15:00+01:00,10388.45,38162.57,25898.71,32.08
2016-01-08T16:00+01:00,10385.87,39659.6,23204.89,37.16
2016-01-08T17:00+01:00,10542.16,41514.33,22161.12,45
2016-01-08T18:00+01:00,10710.82,42438.5,21007.19,46.97
2016-01-08T19:00+01:00,10729.51,42414.71,20122.62,40.09
2016-01-08T20:00+01:00,10711.53,41755.74,19080.43,34.61
2016-01-08T21:00+01:00,10711.71,41303.56,18371.34,31.52
2016-01-08T22:00+01:00,10723.25,40271.35,17483.9,32.5
2016-01-08T23:00+01:00,10706.85,37089.97,16979.22,26.01
2016-01-09T00:00+01:00,10715.77,35366.37,16010.08,26.1
2016-01-09T01:00+01:00,10709.97,34182,15246.42,25.1
2016-01-09T02:00+01:00,10687.29,33748.49,14752.71,24.3
2016-01-09T03:00+01:00,10695.83,33362.88,14437.62,23.23
2016-01-09T04:00+01:00,10689.11,32690.96,14652.64,21.96
2016-01-09T05:00+01:00,10668.59,33601.75,14544.57,22.45
2016-01-09T06:00+01:00,10588.81,33944.95,14913.34,23.07
2016-01-09T07:00+01:00,10665.04,35982.61,15036.66,25
2016-01-09T08:00+01:00,10687.8,37505.09,15498.68,32.11
2016-01-09T09:00+01:00,10694.45,37609.64,17129.35,37.12
2016-01-09T10:00+01:00,10682.19,38099.51,18726.15,36.13
2016-01-09T11:00+01:00,10695.8,37489.49,19088.97,35.76
2016-01-09T12:00+01:00,10689.74,37897.88,18354.01,34.06
2016-01-09T13:00+01:00,10682.21,37985.01,17253.26,31.54
2016-01-09T14:00+01:00,10682.97,37613.04,15515.69,27.92
2016-01-09T15:00+01:00,10676.12,37693.73,14510.57,27
2016-01-09T16:00+01:00,10640.84,38150.71,15412.9,30.5
2016-01-09T17:00+01:00,10649.48,38924.78,17032.11,36.99
2016-01-09T18:00+01:00,10659.38,39160.33,18244.19,36.8
2016-01-09T19:00+01:00,10682.21,37805.32,18895.41,35
2016-01-09T20:00+01:00,10676.77,34848.3,19046.02,29
2016-01-09T21:00+01:00,10648.81,31556.05,19073.1,25.01
2016-01-09T22:00+01:00,10663.17,30539.33,19523.29,25.1
2016-01-09T23:00+01:00,10658.72,28210.42,20025.74,22.28
2016-01-10T00:00+01:00,10623.73,25315.21,20616.03,15.58
2016-01-10T01:00+01:00,10633.76,24236.76,21077.49,19.05
2016-01-10T02:00+01:00,10626.92,22580.6,21851.24,16.87
2016-01-10T03:00+01:00,10582.47,21493.07,22609.98,12.75
2016-01-10T04:00+01:00,10636.78,19873.17,22952.65,10.81
2016-01-10T05:00+01:00,10592.21,19660.85,23708.95,10.85
2016-01-10T06:00+01:00,10479.7,19774.52,24648.95,9.85
2016-01-10T07:00+01:00,10533.24,20897.89,25395.96,11.92
2016-01-10T08:00+01:00,10514.75,23568.29,25425.07,15.44
2016-01-10T09:00+01:00,10604.99,24681.68,26053.51,18.99
2016-01-10T10:00+01:00,10470.83,25107.27,26686.84,19.66
2016-01-10T11:00+01:00,10429.41,25873.24,27069.3,21.59
2016-01-10T12:00+01:00,10510.52,26073.92,26826.15,21.83
2016-01-10T13:00+01:00,10603.43,25922.24,25809.51,20.82
2016-01-10T14:00+01:00,10617.44,25941.91,23950.52,20.06
2016-01-10T15:00+01:00,10653.64,26814.03,21301,21.45
2016-01-10T16:00+01:00,10630.56,28252.73,20535.34,23.92
2016-01-10T17:00+01:00,10651.7,29467.85,21042.82,27.93
2016-01-10T18:00+01:00,10658.42,30018.16,21474.65,35
2016-01-10T19:00+01:00,10628.74,30019.93,22144.67,33
2016-01-10T20:00+01:00,10613.04,28103.86,21518.74,30.03
2016-01-10T21:00+01:00,10652.02,27318.26,20169.28,26.06
2016-01-10T22:00+01:00,10654.72,28349.85,19288.66,26.93
2016-01-10T23:00+01:00,10621.73,27587.42,18961.63,23.12
2016-01-11T00:00+01:00,10610.5,26821.03,18500.34,21.95
2016-01-11T01:00+01:00,10592.87,26590.3,17642.86,20.04
2016-01-11T02:00+01:00,10537.53,26695.31,16887.44,19.78
2016-01-11T03:00+01:00,10644.95,26813.5,15504.53,19.36
2016-01-11T04:00+01:00,10598.66,29184.19,14702.34,19.56
2016-01-11T05:00+01:00,10489.3,33736.26,13927.7,21.67
2016-01-11T06:00+01:00,10652.98,40407.81,13644.65,28.5
2016-01-11T07:00+01:00,10695.61,45728.88,13791.64,41.61
2016-01-11T08:00+01:00,10708.21,47861.37,14316.76,45.93
2016-01-11T09:00+01:00,10707.9,47722.33,15197.3,44
2016-01-11T10:00+01:00,10715.32,47003.58,15967.77,41.94
2016-01-11T11:00+01:00,10718.53,47689.78,16146.49,41.96
2016-01-11T12:00+01:00,10711.48,47561.34,15717.08,42.33
2016-01-11T13:00+01:00,10719.44,47887.8,15141.67,42.1
2016-01-11T14:00+01:00,10713.19,48099.61,14862.98,39.88
2016-01-11T15:00+01:00,10682.56,48555.49,15329.47,37.5
2016-01-11T16:00+01:00,10699.49,48678.55,15995.99,37.95
2016-01-11T17:00+01:00,10639.61,48851.75,17235.45,44.69
2016-01-11T18:00+01:00,10693.94,47982.9,17947.75,42.88
2016-01-11T19:00+01:00,10691.27,46560.42,18231.15,40
2016-01-11T20:00+01:00,10687.83,43877.26,18520.49,33.09
2016-01-11T21:00+01:00,10667.27,40569.04,18451.36,27.93
2016-01-11T22:00+01:00,10677.05,38854.73,18296.84,28
2016-01-11T23:00+01:00,10676.27,34442.29,17931.53,24.14
2016-01-12T00:00+01:00,10652.67,33325.98,17752.67,21.51
2016-01-12T01:00+01:00,10573.57,32196.15,17450.22,19.81
2016-01-12T02:00+01:00,10654.69,31321.89,17265.95,19.1
2016-01-12T03:00+01:00,10646.87,30876.96,17427.33,15.74
2016-01-12T04:00+01:00,10622.43,31166.67,17842.22,15.54
2016-01-12T05:00+01:00,10618.25,33269.56,18338.16,20.19
2016-01-12T06:00+01:00,10678.28,39354.72,19078.73,24.38
2016-01-12T07:00+01:00,10698.03,45020.91,19261.87,35.92
2016-01-12T08:00+01:00,10693.11,46212.24,19506.7,40.5
2016-01-12T09:00+01:00,10682.87,45599.76,20478.46,41
2016-01-12T10:00+01:00,10688.73,45650.35,21955.98,38.66
2016-01-12T11:00+01:00,10696.82,45600.16,23008.46,36.46
2016-01-12T12:00+01:00,10650.62,45930.22,23892.08,35
2016-01-12T13:00+01:00,10650.25,45947.72,24316.08,33.3
2016-01-12T14:00+01:00,10615.97,45131.94,23560.84,32.21
2016-01-12T15:00+01:00,10494.96,45612.28,21658.39,33
2016-01-12T16:00+01:00,10685.58,46137.97,21003.99,36.08
2016-01-12T17:00+01:00,10701.25,46149.28,21307.72,41.94
2016-01-12T18:00+01:00,10710.92,46286.62,21552.79,40.33
2016-01-12T19:00+01:00,10711.33,45623.06,22045.85,29.69
2016-01-12T20:00+01:00,10704.67,42740.95,22933.76,26.05
2016-01-12T21:00+01:00,10653.12,39778.16,23143.17,24.76
2016-01-12T22:00+01:00,10618.15,36904.29,23061.29,24.03
2016-01-12T23:00+01:00,10618.94,33806.79,23105.58,21.51
2016-01-13T00:00+01:00,10631.73,32315.6,23358.62,21
2016-01-13T01:00+01:00,10595.32,31630.48,23522.3,19.66
2016-01-13T02:00+01:00,10648.15,31390,23930.11,18.13
2016-01-13T03:00+01:00,10500.61,31060.17,24631.99,15.3
2016-01-13T04:00+01:00,10565.76,31445.24,25016.69,18.05
2016-01-13T05:00+01:00,10566.62,32803.38,25667.77,20.83
2016-01-13T06:00+01:00,10643.19,37524.77,26752.32,24.1
2016-01-13T07:00+01:00,10640.03,43713.35,26824.36,27.87
2016-01-13T08:00+01:00,10673.02,46798.4,25951.12,29.98
2016-01-13T09:00+01:00,10693.63,47271.54,25391.44,30.73
2016-01-13T10:00+01:00,10686.37,47255.14,25640.91,31.45
2016-01-13T11:00+01:00,10711.05,47272.24,25594.68,33.56
2016-01-13T12:00+01:00,10687.94,47421.87,25571.91,33.99
2016-01-13T13:00+01:00,10693.42,47502.01,24714.58,34.09
2016-01-13T14:00+01:00,10687.18,48122.38,23447.47,34.02
2016-01-13T15:00+01:00,10703.82,49138.65,21813.59,37.44
2016-01-13T16:00+01:00,10659.07,50432.32,20772.62,39.58
2016-01-13T17:00+01:00,10650.97,52187.8,19777.04,43
2016-01-13T18:00+01:00,10646.21,52080.35,18526.64,42.22
2016-01-13T19:00+01:00,10644.39,50996.95,17563.81,38.86
2016-01-13T20:00+01:00,10642.18,48175.65,16913.56,29.62
2016-01-13T21:00+01:00,10641.83,44319.78,16211.49,26.97
2016-01-13T22:00+01:00,10616.69,41592.94,16370.89,25.88
2016-01-13T23:00+01:00,10598.67,38366.49,16980.1,23.52
2016-01-14T00:00+01:00,10552.19,36478.22,17469.72,24.29
2016-01-14T01:00+01:00,10618.73,35693.77,17259.09,23.06
2016-01-14T02:00+01:00,10666.28,35181.89,16747.62,22.22
2016-01-14T03:00+01:00,10647.47,34709.05,16507.02,22.03
2016-01-14T04:00+01:00,10664.82,35584.92,15733.57,22.53
2016-01-14T05:00+01:00,10660.26,39137.41,15749.91,23.9
2016-01-14T06:00+01:00,10676.19,45040.63,16439.37,29.99
2016-01-14T07:00+01:00,10690.74,49385.28,17334.89,44.07
2016-01-14T08:00+01:00,10735.47,50268.51,18203.63,44.99
2016-01-14T09:00+01:00,10722.73,49894.22,20894.93,41.39
2016-01-14T10:00+01:00,10668.15,49371.81,23856,34.95
2016-01-14T11:00+01:00,10645.15,48123.87,26651.41,33.18
2016-01-14T12:00+01:00,10629.18,46797.16,27713.75,31.17
2016-01-14T13:00+01:00,10720.77,47171.61,26262.65,33.52
2016-01-14T14:00+01:00,10709.35,49335.14,23014.16,39.97
2016-01-14T15:00+01:00,10729.61,50350.62,18996.67,42.99
2016-01-14T16:00+01:00,10702.06,51906.3,17371.14,42.34
2016-01-14T17:00+01:00,10698.57,53039.17,17983.41,45.5
2016-01-14T18:00+01:00,10707.53,53032.53,18743.02,41.06
2016-01-14T19:00+01:00,10740.44,51818.57,18351.17,40.02
2016-01-14T20:00+01:00,10744.39,49029.25,18179.7,38.34
2016-01-14T21:00+01:00,10703.22,45430.75,17964.47,30.86
2016-01-14T22:00+01:00,10701.3,42993.09,17442.23,28.16
2016-01-14T23:00+01:00,10694.9,40993.73,17313.73,25.73
2016-01-15T00:00+01:00,10658.56,38667.16,17062.9,24.58
2016-01-15T01:00+01:00,10621.24,37519.42,17092.36,25.03
2016-01-15T02:00+01:00,10659.47,37692.6,17035.94,24.36
2016-01-15T03:00+01:00,10691.09,37379.83,16827.87,23.5
2016-01-15T04:00+01:00,10555.29,37783.78,16927.4,22.94
2016-01-15T05:00+01:00,10605.56,39562.13,16969.61,23.17
2016-01-15T06:00+01:00,10698.58,44148.34,17354.26,26.35
2016-01-15T07:00+01:00,10708.23,50650.81,17146.88,40.9
2016-01-15T08:00+01:00,10735.88,51560.5,16956.51,45.21
2016-01-15T09:00+01:00,10736.29,51989.57,16740.92,45.46
2016-01-15T10:00+01:00,10725.22,52017.58,16595.44,45.99
2016-01-15T11:00+01:00,10736.62,52363.37,16152.11,46.95
2016-01-15T12:00+01:00,10735.55,52108.57,15634.22,44
2016-01-15T13:00+01:00,10731.19,52419.99,14888.58,42.05
2016-01-15T14:00+01:00,10736.27,52648.27,13773.97,39.99
2016-01-15T15:00+01:00,10744.61,52643.39,12684.68,37.65
2016-01-15T16:00+01:00,10725.49,53052.32,11867.23,38
2016-01-15T17:00+01:00,10734.1,53688.7,11520.22,45.26
2016-01-15T18:00+01:00,10736.24,53815.94,11372.66,48.04
2016-01-15T19:00+01:00,10730.86,53237.77,11001,44.36
2016-01-15T20:00+01:00,10730.52,51545.22,10527.35,34.38
2016-01-15T21:00+01:00,10715,49378.84,10373.25,29.34
2016-01-15T22:00+01:00,10724.18,46796.98,10017.76,27.17
2016-01-15T23:00+01:00,10716.24,42823.02,9714.37,25.02
2016-01-16T00:00+01:00,10705.86,41548.49,9567.01,27.13
2016-01-16T01:00+01:00,10710.76,41203.21,9515.45,26.37
2016-01-16T02:00+01:00,10674.4,40804.29,9430.66,25.58
2016-01-16T03:00+01:00,10635.51,40145.71,9540.56,24.73
2016-01-16T04:00+01:00,10640.72,39802.36,9800.34,24.08
2016-01-16T05:00+01:00,10702.38,40189.57,9986.22,25.32
2016-01-16T06:00+01:00,10723.05,40870.95,10191.06,24.77
2016-01-16T07:00+01:00,10715.52,41291.95,10683.76,25.03
2016-01-16T08:00+01:00,10634.02,42498.29,11651.73,27.55
2016-01-16T09:00+01:00,10428.57,43274.05,12703.53,32.4
2016-01-16T10:00+01:00,10633.35,43471.26,13644.22,34.21
2016-01-16T11:00+01:00,10688.86,43437.65,14875.78,33.23
2016-01-16T12:00+01:00,10692.74,43286.13,15542.91,29.16
2016-01-16T13:00+01:00,10674.27,42896.47,15972.4,26.31
2016-01-16T14:00+01:00,10706.71,42459.43,16234.87,25.47
2016-01-16T15:00+01:00,10728.36,42660.55,15902.79,25.6
2016-01-16T16:00+01:00,10732.85,43288.69,15296.3,30.15
2016-01-16T17:00+01:00,10726.26,44567.61,15327.28,39.77
2016-01-16T18:00+01:00,10727.65,44802.44,15417.75,40.03
2016-01-16T19:00+01:00,10727.58,43729.72,15585.89,30.99
2016-01-16T20:00+01:00,10729.74,41201.66,15717.5,26.19
2016-01-16T21:00+01:00,10722.55,39966.05,15880.58,25.9
2016-01-16T22:00+01:00,10701.93,39256.41,16088.54,25.53
2016-01-16T23:00+01:00,10689.74,36996.11,16239.95,24.12
2016-01-17T00:00+01:00,10670.51,35299.03,16248.83,20.86
2016-01-17T01:00+01:00,10674.62,34436.87,16198.86,20.25
2016-01-17T02:00+01:00,10673.63,34231.9,15908.44,20.76
2016-01-17T03:00+01:00,10673.07,33797.3,15666.94,20.97
2016-01-17T04:00+01:00,10672.66,33628.4,15401.12,20.89
2016-01-17T05:00+01:00,10639.63,34124.17,15060.3,20.94
2016-01-17T06:00+01:00,10308.01,34730.21,14950.84,19.64
2016-01-17T07:00+01:00,10486.82,35580.39,14250.04,22.35
2016-01-17T08:00+01:00,10712.56,37418.47,13191.54,23.52
2016-01-17T09:00+01:00,10732.53,39574.13,12623.96,26.54
2016-01-17T10:00+01:00,10724.67,40608.43,12335.02,30.11
2016-01-17T11:00+01:00,10732.55,41246.81,12105.2,36.29
2016-01-17T12:00+01:00,10721.84,42098.81,12000.44,32.44
2016-01-17T13:00+01:00,10705.07,42052.52,11708.8,26.93
2016-01-17T14:00+01:00,10724.08,41860.55,10983.82,26.19
2016-01-17T15:00+01:00,10724.49,42066.93,10103.23,27.07
2016-01-17T16:00+01:00,10731.18,43327.22,9628.12,31.94
2016-01-17T17:00+01:00,10742.47,44429.42,9339.87,39.49
2016-01-17T18:00+01:00,10741.71,45559.95,9191.6,42.8
2016-01-17T19:00+01:00,10742.5,45841.69,9017.16,39.23
2016-01-17T20:00+01:00,10739.05,45693.12,8896.83,33.3
2016-01-17T21:00+01:00,10732.88,45219.07,9143.32,27.04
2016-01-17T22:00+01:00,10728.97,44645.19,9478.75,27.05
2016-01-17T23:00+01:00,10712.16,42874.51,9693.25,24.99
2016-01-18T00:00+01:00,10729.01,40013.6,9776.2,23.96
2016-01-18T01:00+01:00,10731.33,39287.97,9898.19,23.47
