Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2015-01-03T19:00+01:00,11862.15,26293.05,21865.28,44.32
2015-01-03T20:00+01:00,11674.53,26030.05,22667.33,40
2015-01-03T21:00+01:00,11487.29,24343.51,23622.11,35.08
2015-01-03T22:00+01:00,11591.71,22966.77,24236.93,30.03
2015-01-03T23:00+01:00,11326.44,21202.54,25521.31,22.34
2015-01-04T00:00+01:00,11149.86,16837.91,26047.01,17.93
2015-01-04T01:00+01:00,10785.95,15902.37,26629.91,15.17
2015-01-04T02:00+01:00,10308.4,15798.5,27202.61,16.38
2015-01-04T03:00+01:00,10215.6,15748.32,27551.15,17.38
2015-01-04T04:00+01:00,10094.43,15554.01,27711.08,16.38
2015-01-04T05:00+01:00,9733.98,15523.54,27501.17,26.61
2015-01-04T06:00+01:00,9309.37,15597.48,27397.89,37.63
2015-01-04T07:00+01:00,9292.46,15856.28,26835.39,39.09
2015-01-04T08:00+01:00,9747.23,16666.09,26733.87,41.51
2015-01-04T09:00+01:00,10862.32,17055.31,26919.91,40.46
2015-01-04T10:00+01:00,11479.44,17508.27,28315.91,40.97
2015-01-04T11:00+01:00,11625.06,18179.01,29561.68,40.72
2015-01-04T12:00+01:00,11503.57,18429.9,30213.18,41.92
2015-01-04T13:00+01:00,11395.94,18328.49,29512.66,42
2015-01-04T14:00+01:00,11877.57,18327.3,27076.42,43.1
2015-01-04T15:00+01:00,11917.76,20028.58,24403.48,46.7
2015-01-04T16:00+01:00,11915.67,21420.18,22626.42,56.78
2015-01-04T17:00+01:00,11958.15,22275.94,22418.93,58.84
2015-01-04T18:00+01:00,11923.98,22403.3,22559.1,49.23
2015-01-04T19:00+01:00,11930,22458.12,23154.18,44.32
2015-01-04T20:00+01:00,11916.54,22722.13,22988.69,40
2015-01-04T21:00+01:00,12011.76,22543.53,21896.82,35.08
2015-01-04T22:00+01:00,11957.04,22624.27,21172.93,30.03
2015-01-04T23:00+01:00,11744.54,22330.78,21179.17,22.34
2015-01-05T00:00+01:00,11587.9,23530.5,21201.98,22.34
2015-01-05T01:00+01:00,11715.55,22710.1,21043.84,17.93
2015-01-05T02:00+01:00,11509.51,22586.62,21245.35,15.17
2015-01-05T03:00+01:00,11402.88,22819.95,21402.38,16.38
2015-01-05T04:00+01:00,11268.2,23898.93,21904.45,17.38
2015-01-05T05:00+01:00,11094.7,25026.69,23107.87,16.38
2015-01-05T06:00+01:00,11154.85,28123.86,23714.29,26.61
2015-01-05T07:00+01:00,11356.79,31322.1,23876.77,37.63
2015-01-05T08:00+01:00,11533.06,33789.36,23710.64,39.09
2015-01-05T09:00+01:00,11815.46,34395.14,23914.12,41.51
2015-01-05T10:00+01:00,11915.49,34613.99,25004.83,40.46
2015-01-05T11:00+01:00,11927.6,34310.5,25385.19,40.97
2015-01-05T12:00+01:00,11976.83,34953.62,24996.67,40.72
2015-01-05T13:00+01:00,11997.73,35735.65,23324.17,41.92
2015-01-05T14:00+01:00,12041.42,37230.36,19697.74,42
2015-01-05T15:00+01:00,12063.55,38288.39,15687.67,43.1
2015-01-05T16:00+01:00,12066.13,39743.02,13214.82,46.7
2015-01-05T17:00+01:00,12072.72,39552.03,12510.04,56.78
2015-01-05T18:00+01:00,12076.29,39598.18,12365.95,58.84
2015-01-05T19:00+01:00,12081.09,39489.96,11992.02,49.23
2015-01-05T20:00+01:00,12091.85,39157.82,11340.76,44.32
2015-01-05T21:00+01:00,12087.36,37754.26,10672.97,40
2015-01-05T22:00+01:00,12095.67,37320.09,10007.88,35.08
2015-01-05T23:00+01:00,12101.54,36234.74,9677.11,30.03
2015-01-06T00:00+01:00,12106.96,36285.16,9303.43,30.02
2015-01-06T01:00+01:00,12111.55,35902.19,8830.31,30.57
2015-01-06T02:00+01:00,12107.08,36102.34,8659.54,30.25
2015-01-06T03:00+01:00,12100.96,36069.64,8587.47,30.29
2015-01-06T04:00+01:00,12108.31,36708.16,8701.34,30.63
2015-01-06T05:00+01:00,12110.15,36784.96,8855.48,29.64
2015-01-06T06:00+01:00,12047.68,37767.64,9173.82,29.67
2015-01-06T07:00+01:00,12034.42,40142.95,9586.88,38.82
2015-01-06T08:00+01:00,12089.31,41713.29,10218.52,40.76
2015-01-06T09:00+01:00,12089.27,41972.56,12618.81,40.02
2015-01-06T10:00+01:00,12101.17,41591.57,15733.65,33.99
2015-01-06T11:00+01:00,12092.08,41543.97,18182.64,31.22
2015-01-06T12:00+01:00,12090.26,41652.45,18847.42,30.06
2015-01-06T13:00+01:00,12085.72,41268.19,18269.79,29.99
2015-01-06T14:00+01:00,12086.05,41278.72,16230.4,30.73
2015-01-06T15:00+01:00,12094.27,41736.89,14511.76,37.38
2015-01-06T16:00+01:00,12051.59,42168.22,14485.43,40.32
2015-01-06T17:00+01:00,12096.5,41977.92,15880.02,45.96
2015-01-06T18:00+01:00,12093.16,41478.94,17493.25,45.71
2015-01-06T19:00+01:00,12092.11,41489.35,17780.79,39.57
2015-01-06T20:00+01:00,12104.56,40414.86,17832.66,32.92
2015-01-06T21:00+01:00,12079.87,38366.65,17585.5,29.15
2015-01-06T22:00+01:00,12051.53,37829.78,17778.27,28.46
2015-01-06T23:00+01:00,12083.53,36244.6,17616.46,26.97
2015-01-07T00:00+01:00,12109.27,33969.39,17414.81,24.97
2015-01-07T01:00+01:00,12113.41,33136.37,16879.94,24.65
2015-01-07T02:00+01:00,12119.35,33016.43,16421.05,24.68
2015-01-07T03:00+01:00,12079.27,33030.07,16893.18,25.06
2015-01-07T04:00+01:00,12080.77,34201.85,17156.32,26.1
2015-01-07T05:00+01:00,12103.71,35996.58,16971.38,26.95
2015-01-07T06:00+01:00,12107.8,40233.3,16748.49,31.43
2015-01-07T07:00+01:00,12103.05,42676.15,16410.19,45.98
2015-01-07T08:00+01:00,12106.8,44314.76,16209.75,47.91
2015-01-07T09:00+01:00,12143.61,44630.92,16154.1,48.91
2015-01-07T10:00+01:00,12141.8,45961.97,17245.82,50
2015-01-07T11:00+01:00,12148.46,46236.86,18743.52,51.22
2015-01-07T12:00+01:00,12150.03,46515.93,19662.56,50.15
2015-01-07T13:00+01:00,12144.59,46647.33,19836.82,51.46
2015-01-07T14:00+01:00,12150.68,46400.33,18426.56,50.88
2015-01-07T15:00+01:00,12152.7,46047.48,16639.16,48
2015-01-07T16:00+01:00,12155.28,47359.23,16166.48,47.14
2015-01-07T17:00+01:00,12153.32,48254.62,17597.75,51.07
2015-01-07T18:00+01:00,12132.06,47801.99,19185.02,47.42
2015-01-07T19:00+01:00,12153.47,46261.18,20142.36,44.83
2015-01-07T20:00+01:00,12128.91,42433.84,21371.4,33.86
2015-01-07T21:00+01:00,12102.05,39929.3,22251.67,27.42
2015-01-07T22:00+01:00,12129.16,36366.68,22714.15,27.02
2015-01-07T23:00+01:00,12122.61,33671.15,22900.87,22.11
2015-01-08T00:00+01:00,12004.85,32075.35,23275.87,21.92
2015-01-08T01:00+01:00,11990.38,30968.08,23856.19,19.35
2015-01-08T02:00+01:00,11996.38,30293.06,24350.9,16.11
2015-01-08T03:00+01:00,11988.08,30134.23,24665.72,14.93
2015-01-08T04:00+01:00,12001.34,30679.82,24752.36,15
2015-01-08T05:00+01:00,11982.9,32352.83,24921.99,19.04
2015-01-08T06:00+01:00,11972.06,36721.63,25851.8,26.17
2015-01-08T07:00+01:00,11997.65,39281.85,26134.55,38.34
2015-01-08T08:00+01:00,12072.36,40287.37,26278.12,37.7
2015-01-08T09:00+01:00,12080.23,40518.25,26456.79,32.99
2015-01-08T10:00+01:00,12077.07,40080.87,27238.87,31.95
2015-01-08T11:00+01:00,12077.25,39536.76,28072.64,33.59
2015-01-08T12:00+01:00,12082.88,39721.93,28087.21,34.37
2015-01-08T13:00+01:00,12090.97,39597.67,27301.43,35.08
2015-01-08T14:00+01:00,12081.4,40089.29,26708.94,34.45
2015-01-08T15:00+01:00,12068.74,39718.09,25330.47,38.12
2015-01-08T16:00+01:00,12083.87,39757.74,25809.92,32.47
2015-01-08T17:00+01:00,12085.64,40553.22,25779.56,36.49
2015-01-08T18:00+01:00,12007.29,40489.06,27192.29,31.82
2015-01-08T19:00+01:00,12019.33,38941.83,28869.4,32.93
2015-01-08T20:00+01:00,12006.7,35658.06,29941.48,29.44
2015-01-08T21:00+01:00,11978.44,31081.12,31187.9,28.62
2015-01-08T22:00+01:00,11954.31,28057.51,30949.29,26.71
2015-01-08T23:00+01:00,11672.45,26316.69,31246.67,15.93
2015-01-09T00:00+01:00,11462.2,24631.26,30755.15,11.55
2015-01-09T01:00+01:00,11217.92,23329.17,30498.09,13.47
2015-01-09T02:00+01:00,11143.05,22812.34,31159.76,11.23
2015-01-09T03:00+01:00,11053.55,22848.74,31946.37,9.37
2015-01-09T04:00+01:00,11078.19,22763.56,33267.94,10.33
2015-01-09T05:00+01:00,11207.65,23027.11,34419.46,10.57
2015-01-09T06:00+01:00,11760.84,26024.36,35753.63,20.08
2015-01-09T07:00+01:00,11925.19,29351.02,36252.03,34.24
2015-01-09T08:00+01:00,11814.49,29822.74,37118.68,29.99
2015-01-09T09:00+01:00,11901.55,29984.8,37850.09,28.33
2015-01-09T10:00+01:00,11894.23,29722.01,38553.35,28.51
2015-01-09T11:00+01:00,11963.87,29129.18,38536.86,31.69
2015-01-09T12:00+01:00,11983.79,29833.26,38698.4,31.11
2015-01-09T13:00+01:00,11910.54,29700.27,38651.54,29.95
2015-01-09T14:00+01:00,11903.01,29213.96,38560.52,29.17
2015-01-09T15:00+01:00,11879.99,28555.25,38409.9,29.47
2015-01-09T16:00+01:00,11691.27,29148.98,37928.62,30.09
2015-01-09T17:00+01:00,11780.01,29712.95,37665.36,33.47
2015-01-09T18:00+01:00,11975.23,29814.93,36738.89,32.78
2015-01-09T19:00+01:00,11957.97,28686.22,35390.7,33.47
2015-01-09T20:00+01:00,11945.75,26999.49,33994.37,30.11
2015-01-09T21:00+01:00,11788.08,25602.02,32221.17,26.69
2015-01-09T22:00+01:00,11863.21,25018.29,30215.93,21.64
2015-01-09T23:00+01:00,11767.2,22744.24,29333.72,14.72
2015-01-10T00:00+01:00,11762.5,19381.82,28265.26,17.1
2015-01-10T01:00+01:00,11841.22,18008.51,27979.75,12.93
2015-01-10T02:00+01:00,11706.87,16456.8,28439.65,13.7
2015-01-10T03:00+01:00,11463.78,15722.78,29909.25,11.01
2015-01-10T04:00+01:00,11287.26,14521.63,31197.13,9.08
2015-01-10T05:00+01:00,11352.48,14669.95,32329.56,9.28
2015-01-10T06:00+01:00,11306.73,13915.87,34133.61,7.19
2015-01-10T07:00+01:00,11269.48,15096.67,35338.71,9.31
2015-01-10T08:00+01:00,11559.54,16177.45,36346.91,11.35
2015-01-10T09:00+01:00,11894.98,17279.48,37096.78,15.87
2015-01-10T10:00+01:00,11759.25,17605.15,38978.91,15.84
2015-01-10T11:00+01:00,11756.38,15616.96,41452.5,14.83
2015-01-10T12:00+01:00,11401.52,14666.81,42478.71,15.83
2015-01-10T13:00+01:00,11261.7,14014.22,41529.55,14.85
2015-01-10T14:00+01:00,11313.07,13707.54,39495.85,11.42
2015-01-10T15:00+01:00,11462.17,14951.3,37470.11,11.34
2015-01-10T16:00+01:00,11651.14,15953.99,36514.13,14.15
2015-01-10T17:00+01:00,11765.55,16931.91,36234.4,17.09
2015-01-10T18:00+01:00,11810.14,17134.41,35761.02,18.87
2015-01-10T19:00+01:00,11758.97,16686.72,35679.8,13.44
2015-01-10T20:00+01:00,11646.09,14639.41,35109.88,15.82
2015-01-10T21:00+01:00,11352.79,13679.37,34488.97,11.51
2015-01-10T22:00+01:00,11116.46,13511.75,33254.45,11.81
2015-01-10T23:00+01:00,10833.81,13696.44,32612.98,5.08
2015-01-11T00:00+01:00,10752.49,13064.62,32001.13,0.05
2015-01-11T01:00+01:00,10094.41,12621.53,31847.14,-2.06
2015-01-11T02:00+01:00,10292.01,12435.07,31034.8,-4.11
2015-01-11T03:00+01:00,10511.6,12509.88,30727.5,-5.06
2015-01-11T04:00+01:00,10391.38,12468.73,31097.97,-4.12
2015-01-11T05:00+01:00,10557.05,12315.24,31580.36,-0.74
2015-01-11T06:00+01:00,10048.64,12126.3,32798.55,-25.02
2015-01-11T07:00+01:00,10115.45,12136.4,33754.04,-16.94
2015-01-11T08:00+01:00,10327.77,12843.9,34813.18,-6.86
2015-01-11T09:00+01:00,10634,12819.75,36278.9,1.53
2015-01-11T10:00+01:00,10918.48,12165.8,38420.95,5.61
2015-01-11T11:00+01:00,11072.79,12870.96,39955.57,9.91
2015-01-11T12:00+01:00,10938.72,12741.96,40914.16,8.71
2015-01-11T13:00+01:00,10584.3,12550.67,40812.77,-0.09
2015-01-11T14:00+01:00,10624.92,12463.2,39845.46,-0.07
2015-01-11T15:00+01:00,10684.3,12972.32,37974.81,-1.8
2015-01-11T16:00+01:00,11176.25,13744.54,36496.4,0.61
2015-01-11T17:00+01:00,11665.35,15225.89,36646.13,13.51
2015-01-11T18:00+01:00,11740.39,15699.82,36693.33,11.44
2015-01-11T19:00+01:00,11735.84,15805.33,36651.9,14.88
2015-01-11T20:00+01:00,11611.41,15640.58,36256.29,9.63
2015-01-11T21:00+01:00,11298.75,15239.61,35432.59,9.29
2015-01-11T22:00+01:00,11113.64,15443.05,33713.46,10.18
2015-01-11T23:00+01:00,10822.88,16018.16,33176.46,-2
2015-01-12T00:00+01:00,10692.68,15384.31,32998.1,9.3
2015-01-12T01:00+01:00,10559,15024.32,32733.37,2.87
2015-01-12T02:00+01:00,10598.89,14669.95,31871.12,0.09
2015-01-12T03:00+01:00,10472.16,16048.57,31179.79,0.26
2015-01-12T04:00+01:00,10276.67,17212.99,30862.83,2.83
2015-01-12T05:00+01:00,10781.93,19838.45,31603.48,10.4
2015-01-12T06:00+01:00,11444.97,23994.34,33251.84,20.03
2015-01-12T07:00+01:00,11933.93,26460.38,33955.44,44.95
2015-01-12T08:00+01:00,11992.06,28498.89,34710.86,44.92
2015-01-12T09:00+01:00,12004.05,29615.36,35541.4,36.33
2015-01-12T10:00+01:00,12029.99,29969.43,37338.16,30.41
2015-01-12T11:00+01:00,12026.32,29722.52,38823.99,30.07
2015-01-12T12:00+01:00,11955.63,30198.13,39531.81,29.33
2015-01-12T13:00+01:00,11935.05,30202.57,39510.94,29.39
2015-01-12T14:00+01:00,11852.2,30658.06,38549.18,28.98
2015-01-12T15:00+01:00,11884.22,30520.46,37655.89,29.49
2015-01-12T16:00+01:00,11941.77,31048.59,36757.08,28.99
2015-01-12T17:00+01:00,11942.84,30978.15,36157.47,34.41
2015-01-12T18:00+01:00,11917.73,31037.51,35948.68,31.69
2015-01-12T19:00+01:00,11863.91,30426.55,36103.19,29.59
2015-01-12T20:00+01:00,11841.82,29116.44,35984.74,27.61
2015-01-12T21:00+01:00,11764.08,26727.61,35400.83,15.55
2015-01-12T22:00+01:00,11519.35,24026.57,34115.49,14.91
2015-01-12T23:00+01:00,11354.08,22168.99,32846.75,9.1
2015-01-13T00:00+01:00,11532.47,22294.33,31377.61,9.27
2015-01-13T01:00+01:00,11767.41,22898.51,30121.59,10.42
2015-01-13T02:00+01:00,11738.75,23631.37,28910.63,11.16
2015-01-13T03:00+01:00,11764.58,24025.83,28693.42,10.71
2015-01-13T04:00+01:00,11760.17,24719.41,28906.02,11.26
2015-01-13T05:00+01:00,11739.57,27332.42,29645.62,11.69
2015-01-13T06:00+01:00,11908.79,30639.7,31529.7,21.05
2015-01-13T07:00+01:00,12005.39,32967.89,32522.66,32.37
2015-01-13T08:00+01:00,11907.27,34122.37,34447.15,34.21
2015-01-13T09:00+01:00,11742.42,34002.09,37257.92,28.47
2015-01-13T10:00+01:00,11553.41,31002.23,40905.06,26.07
2015-01-13T11:00+01:00,11297.71,30057.08,43327.5,23.74
2015-01-13T12:00+01:00,11312.44,28915.89,43715.58,23.73
2015-01-13T13:00+01:00,11807.88,29396.84,41385.57,23.76
2015-01-13T14:00+01:00,11877.66,29785.81,37852.48,25.62
2015-01-13T15:00+01:00,11844.8,33475.49,33684.58,28.91
2015-01-13T16:00+01:00,11857.41,34720.14,30153.13,34.13
2015-01-13T17:00+01:00,11959.75,34527.53,29006.83,42.16
2015-01-13T18:00+01:00,11960.65,34480.42,28666.75,41.99
2015-01-13T19:00+01:00,11905.12,34111.98,28320.53,37.91
2015-01-13T20:00+01:00,11967.72,33787.39,26986.3,31.41
2015-01-13T21:00+01:00,11926.35,32909.7,27039.78,29.91
2015-01-13T22:00+01:00,11848.15,30922.82,26869.34,27.02
2015-01-13T23:00+01:00,11774.89,28474.5,25788.92,18.36
2015-01-14T00:00+01:00,11807,27488.6,24503.44,13.25
2015-01-14T01:00+01:00,11701.46,27498.66,23996.97,15.02
2015-01-14T02:00+01:00,11677.97,27323.81,23427.85,11.99
2015-01-14T03:00+01:00,11738.98,28062.99,23457.74,13.68
2015-01-14T04:00+01:00,11702.33,28530.21,24127.62,13.91
2015-01-14T05:00+01:00,11838.57,29948.65,25521.71,16.26
2015-01-14T06:00+01:00,11962.07,34220.7,27539.16,27.32
2015-01-14T07:00+01:00,11944.59,36904.95,29760.24,31.62
2015-01-14T08:00+01:00,11994.45,36114.02,30549.95,34.74
2015-01-14T09:00+01:00,12030.79,35960.35,31594.36,32.41
2015-01-14T10:00+01:00,12040.16,36582.65,32366.58,29.71
2015-01-14T11:00+01:00,12024.3,37430.95,33060.4,30.32
2015-01-14T12:00+01:00,11928.46,37206.11,32451.42,29.7
2015-01-14T13:00+01:00,11998.56,37535.26,30937.33,29.28
2015-01-14T14:00+01:00,12028.29,38831.05,27975.72,30.63
2015-01-14T15:00+01:00,12043.02,39061.57,24789.68,35.61
2015-01-14T16:00+01:00,11988.32,39440.45,23644.67,37.8
2015-01-14T17:00+01:00,11973.17,39753.87,23356.56,44.69
2015-01-14T18:00+01:00,12030.56,39707.88,23895.05,43.23
2015-01-14T19:00+01:00,12031.24,39415.86,23302.82,34.51
2015-01-14T20:00+01:00,11904.79,38806.51,24022,29.44
2015-01-14T21:00+01:00,11816.5,37380.59,24326.17,27.96
2015-01-14T22:00+01:00,11831.59,35077.78,23881.79,23.73
2015-01-14T23:00+01:00,11809.4,31632.05,23612.22,16.29
2015-01-15T00:00+01:00,11768.02,29251.63,23299.18,24.36
2015-01-15T01:00+01:00,11795.68,28741.12,23413.54,21.59
2015-01-15T02:00+01:00,11752.72,28408.33,23926.32,15.46
2015-01-15T03:00+01:00,11511.09,27933.85,25427.18,15.44
2015-01-15T04:00+01:00,11236.54,27716.77,27265.95,15.43
2015-01-15T05:00+01:00,11467.49,28413.18,29271.18,15.47
2015-01-15T06:00+01:00,11641.71,30830.27,31152.03,27.69
2015-01-15T07:00+01:00,11718.4,32351.16,32231.92,33.89
2015-01-15T08:00+01:00,11797.4,33483.01,33473.38,34.79
2015-01-15T09:00+01:00,11771.67,34223.73,34559.81,30.9
2015-01-15T10:00+01:00,11847.36,34649.2,36101.22,29.97
2015-01-15T11:00+01:00,11682.25,34793.06,37411.85,29.42
2015-01-15T12:00+01:00,11470.17,34865.35,37772.57,27.02
2015-01-15T13:00+01:00,11559.46,34776.99,36882.5,26.18
2015-01-15T14:00+01:00,11375.38,34692.27,35850.05,26.53
2015-01-15T15:00+01:00,11433.81,34795.71,34681.55,28.21
2015-01-15T16:00+01:00,11468.9,35387.04,33711.05,29.37
2015-01-15T17:00+01:00,11570.12,35720.25,33476.88,32.54
2015-01-15T18:00+01:00,11720.83,35347.54,34300.87,32.67
2015-01-15T19:00+01:00,11909.89,34405.6,34619.21,30.49
2015-01-15T20:00+01:00,11833.48,32139.11,34206.15,28.32
2015-01-15T21:00+01:00,11789.68,30108.31,33589.69,22.05
2015-01-15T22:00+01:00,11862,28188.07,32392.33,19.01
2015-01-15T23:00+01:00,11847.64,25949.78,31581.21,12.01
2015-01-16T00:00+01:00,11702.59,23853.06,30156,9.78
2015-01-16T01:00+01:00,11463.44,23533.19,28970.63,11.64
2015-01-16T02:00+01:00,11154.37,22981.51,28664.24,9.72
2015-01-16T03:00+01:00,11160.94,23665.22,27893.19,10.56
2015-01-16T04:00+01:00,11684.86,24440.61,26800.04,14.11
2015-01-16T05:00+01:00,11747.67,28629.49,25960.61,16.02
2015-01-16T06:00+01:00,11767.53,33794.93,25046.14,24.71
2015-01-16T07:00+01:00,12022.7,38523.14,24253.9,34.04
2015-01-16T08:00+01:00,12055.4,39948.37,23599.93,37.71
2015-01-16T09:00+01:00,12064.6,40697.95,23525.5,36.92
2015-01-16T10:00+01:00,12058.16,41404.39,23772.87,37.99
2015-01-16T11:00+01:00,11985.97,41826.77,23597.3,39.97
2015-01-16T12:00+01:00,11861.49,42267.79,22129.37,39.95
2015-01-16T13:00+01:00,11845.65,42350.93,19961.13,40.02
2015-01-16T14:00+01:00,11873.97,43126.71,17118.06,41.83
2015-01-16T15:00+01:00,11981.3,43200.01,14272.6,44.05
2015-01-16T16:00+01:00,12092.62,43853.04,12675.76,47.1
2015-01-16T17:00+01:00,12106.69,44366.06,12977.06,52.49
2015-01-16T18:00+01:00,12115.17,44579.61,13103.84,53.54
2015-01-16T19:00+01:00,12095.5,44212.23,13037.64,48.02
2015-01-16T20:00+01:00,12044.92,43296.01,12876.8,41.51
2015-01-16T21:00+01:00,12014.55,42167.92,12854.74,37.92
2015-01-16T22:00+01:00,12036.07,40389.62,12579.91,35.64
2015-01-16T23:00+01:00,12017.58,37966.09,12389.34,28.79
2015-01-17T00:00+01:00,11980.77,35697.59,12491.16,29.03
2015-01-17T01:00+01:00,11975.51,34196.04,12845.1,27.47
2015-01-17T02:00+01:00,12026.18,33933.82,13124.13,28.06
2015-01-17T03:00+01:00,12034.23,33349.37,13433.2,27.92
2015-01-17T04:00+01:00,12057.21,33324.18,13663.76,27.05
2015-01-17T05:00+01:00,12024.79,33241.36,13953.77,27.24
2015-01-17T06:00+01:00,12053.17,33753.81,14118.37,27.34
2015-01-17T07:00+01:00,12076.08,34889.95,14406.59,27.74
2015-01-17T08:00+01:00,12087.98,37912.62,15126.34,29.73
2015-01-17T09:00+01:00,12077,39190.96,15877.61,35.05
2015-01-17T10:00+01:00,12091.16,39187.46,17042.68,38.81
2015-01-17T11:00+01:00,12094.31,39361.58,17988.25,38.89
2015-01-17T12:00+01:00,12100.9,38745.71,18664.94,34.99
2015-01-17T13:00+01:00,12080.69,37111.51,18677.54,31.96
2015-01-17T14:00+01:00,12089.18,37208.3,17059.97,30.07
2015-01-17T15:00+01:00,12096.71,38087.47,14618.91,31.27
2015-01-17T16:00+01:00,12098.26,38414.13,13333.41,33.84
2015-01-17T17:00+01:00,12100.51,39198.07,14090.2,42.44
2015-01-17T18:00+01:00,12093.58,39487.42,15283.68,44.9
2015-01-17T19:00+01:00,12090.49,38991.45,15791.13,34.24
2015-01-17T20:00+01:00,11666.51,37290.04,15889.13,28.95
2015-01-17T21:00+01:00,11254.32,36061.03,16354.12,27.02
2015-01-17T22:00+01:00,11082.92,35412.21,16502.51,27.46
2015-01-17T23:00+01:00,11072.39,34070.66,16210.27,24.5
2015-01-18T00:00+01:00,11266.1,32321.06,16072.52,23.35
