Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2021-01-08T23:00+01:00,8152.69,37366.39,12102.05,51.75
2021-01-09T00:00+01:00,8136.41,34651.68,11860.5,54.73
2021-01-09T01:00+01:00,8143.44,34002.15,11721.64,52.39
2021-01-09T02:00+01:00,8143.17,33999.61,11633.54,51.67
2021-01-09T03:00+01:00,8139.53,34165.1,11565.73,50.88
2021-01-09T04:00+01:00,8153.02,34176.33,11507.59,50.02
2021-01-09T05:00+01:00,8149.59,34250.92,11428.27,49.1
2021-01-09T06:00+01:00,8147.94,34807.43,11259.47,49.57
2021-01-09T07:00+01:00,8153.31,36576.25,10947.27,53.82
2021-01-09T08:00+01:00,8160.65,38801.49,10914.32,59.8
2021-01-09T09:00+01:00,8153.77,39308.39,11206.39,66.92
2021-01-09T10:00+01:00,8164.21,39433.79,12084.24,67.71
2021-01-09T11:00+01:00,8155.77,39495.77,12823.61,68
2021-01-09T12:00+01:00,8154.9,39588.88,13037.85,67.01
2021-01-09T13:00+01:00,8161.05,39519.35,12597.89,62.53
2021-01-09T14:00+01:00,8160.39,39434.78,11561.19,60
2021-01-09T15:00+01:00,8164.64,39763.11,10202.27,60
2021-01-09T16:00+01:00,8169.05,39866.15,9465.69,62.78
2021-01-09T17:00+01:00,8143.16,39806.72,9598.62,69.92
2021-01-09T18:00+01:00,8135.51,39689.56,9636.69,71.99
2021-01-09T19:00+01:00,8133.24,39923.91,9505.05,68.95
2021-01-09T20:00+01:00,8022.42,39487.27,9500.2,62.66
2021-01-09T21:00+01:00,7814.25,38601.99,9494.65,56.54
2021-01-09T22:00+01:00,7672.5,37609.06,9606.92,55.81
2021-01-09T23:00+01:00,7573,35987.47,9855.89,50.85
2021-01-10T00:00+01:00,7668.73,33327.79,10370.11,54.65
2021-01-10T01:00+01:00,7871.01,31409.79,10799.77,51.79
2021-01-10T02:00+01:00,7927.46,30451.09,11555.63,50.58
2021-01-10T03:00+01:00,7933,30165.2,11969.52,47.98
2021-01-10T04:00+01:00,7933.79,30030.85,12618.15,47.6
2021-01-10T05:00+01:00,7925.14,30171.74,13021.26,47.59
2021-01-10T06:00+01:00,7927.94,29869.49,13707.62,42.09
2021-01-10T07:00+01:00,7930.4,30587.12,14458.67,44.56
2021-01-10T08:00+01:00,7925.94,31449.08,15480.41,49.46
2021-01-10T09:00+01:00,7929.12,32498.33,17382.29,54.96
2021-01-10T10:00+01:00,7928.29,32587.92,20359.79,53.63
2021-01-10T11:00+01:00,7927.38,32568.68,22848.96,55.57
2021-01-10T12:00+01:00,7915.82,32081.82,24801.96,54.17
2021-01-10T13:00+01:00,7909.18,31382.19,25488.76,52.62
2021-01-10T14:00+01:00,7913.66,31172.69,24205.26,53.18
2021-01-10T15:00+01:00,7920.33,31991.06,21886.9,54.85
2021-01-10T16:00+01:00,7917.51,32880.42,20613.3,56.52
2021-01-10T17:00+01:00,7925.72,33497.03,22022.1,62.09
2021-01-10T18:00+01:00,8094.27,33267.91,22264.32,63.41
2021-01-10T19:00+01:00,8139.93,32875.85,22530.25,56.39
2021-01-10T20:00+01:00,8140.24,32462.45,22385.7,55.64
2021-01-10T21:00+01:00,8143.93,31526.42,21905.88,53.33
2021-01-10T22:00+01:00,8144.75,31151.47,21383.82,52.05
2021-01-10T23:00+01:00,8024.87,28534.02,22087.46,37.24
2021-01-11T00:00+01:00,7842.84,27089.44,23046.49,44.9
2021-01-11T01:00+01:00,7811.92,26494.79,25122.42,44.74
2021-01-11T02:00+01:00,7815.26,25966.39,26123.75,45.06
2021-01-11T03:00+01:00,7835.46,25650.59,26876.7,44.07
2021-01-11T04:00+01:00,7832.66,26471.7,27908.71,44.53
2021-01-11T05:00+01:00,7842.51,28036.16,28888.55,42.74
2021-01-11T06:00+01:00,7844.48,31021.02,30116.08,54.62
2021-01-11T07:00+01:00,7851.5,32196.53,31200.19,67.11
2021-01-11T08:00+01:00,7855.36,32930.65,32444.54,70.59
2021-01-11T09:00+01:00,7854.93,33426.64,34057.51,58.32
2021-01-11T10:00+01:00,7854.19,33445.62,36164.6,55.89
2021-01-11T11:00+01:00,7763.38,33817.34,37588.49,54.49
2021-01-11T12:00+01:00,7666.9,33907.25,38375.42,53.35
2021-01-11T13:00+01:00,7634.84,33772.23,38614.67,48.39
2021-01-11T14:00+01:00,7632.13,33690.88,38205.47,49.57
2021-01-11T15:00+01:00,7636.34,33767.12,37707.38,50.96
2021-01-11T16:00+01:00,7559.21,33719.9,38023.48,49.12
2021-01-11T17:00+01:00,7525.54,33733.4,39255.72,53.44
2021-01-11T18:00+01:00,7516.27,32829.53,40611.36,47.94
2021-01-11T19:00+01:00,7518.33,31344.28,41038.44,42.16
2021-01-11T20:00+01:00,7460.65,28355.54,42135.85,38.03
2021-01-11T21:00+01:00,7458.85,24237.15,42936.19,34.24
2021-01-11T22:00+01:00,7441.78,22273.77,42408.38,34.01
2021-01-11T23:00+01:00,7394.92,20867.56,43106.17,27.39
2021-01-12T00:00+01:00,7437.89,18662.74,44291.03,18.96
2021-01-12T01:00+01:00,7355.94,18469.58,44743.51,15.82
2021-01-12T02:00+01:00,7473.32,18480.3,43148.1,19
2021-01-12T03:00+01:00,7450.52,18637.24,41755.82,24.14
2021-01-12T04:00+01:00,7336.72,19705.11,40013.75,27
2021-01-12T05:00+01:00,7213.53,22324.94,38919.61,35.94
2021-01-12T06:00+01:00,7340.82,26925.99,37805.7,40.96
2021-01-12T07:00+01:00,7573.18,30637.64,36006.2,54.51
2021-01-12T08:00+01:00,7663.05,32033.79,34455.34,60.64
2021-01-12T09:00+01:00,7736.51,32258.07,33642.46,54.96
2021-01-12T10:00+01:00,7916.26,32611.51,33954.47,56.5
2021-01-12T11:00+01:00,7982.48,33667.5,34470.44,57.88
2021-01-12T12:00+01:00,7968.44,33620.48,35745.79,59.64
2021-01-12T13:00+01:00,7954.54,32992.78,36869.92,54.94
2021-01-12T14:00+01:00,7958.3,32938.25,36110.46,51.55
2021-01-12T15:00+01:00,7960.4,33861.57,34951.19,55.56
2021-01-12T16:00+01:00,7962.79,34509.92,34964.18,63.01
2021-01-12T17:00+01:00,7924.69,34433.81,35515.9,64.6
2021-01-12T18:00+01:00,7701.51,33261.57,36488.63,61.89
2021-01-12T19:00+01:00,7588.16,32353.64,37022.34,54.9
2021-01-12T20:00+01:00,7578.08,30345.58,37203.19,53.25
2021-01-12T21:00+01:00,7537.55,28680.23,37255.83,44.84
2021-01-12T22:00+01:00,7553.81,27393.55,36536.17,38.68
2021-01-12T23:00+01:00,7539.68,25358.9,36490.36,37.24
2021-01-13T00:00+01:00,7556.72,23055.43,36510.68,34.59
2021-01-13T01:00+01:00,7568.13,21895.06,35977.52,33.47
2021-01-13T02:00+01:00,7563.57,21624.01,36406.73,32.36
2021-01-13T03:00+01:00,7572.95,21792.88,37100.88,30.84
2021-01-13T04:00+01:00,7567.98,22778.61,37428.47,31.68
2021-01-13T05:00+01:00,7570.28,24888.48,37904.35,36.81
2021-01-13T06:00+01:00,7627.49,27877.29,38620.37,41.87
2021-01-13T07:00+01:00,7565.39,28766.35,39757.29,46.21
2021-01-13T08:00+01:00,7582.66,29397.81,40631.69,56.14
2021-01-13T09:00+01:00,7563.29,29358.43,42282.1,47.71
2021-01-13T10:00+01:00,7550.54,29032.14,45537.59,46.23
2021-01-13T11:00+01:00,7565.08,28057.7,48340.34,43.82
2021-01-13T12:00+01:00,7552.8,27397.27,49930.72,41.22
2021-01-13T13:00+01:00,7543.62,26795.55,50645.26,40.04
2021-01-13T14:00+01:00,7547.38,26831.11,49979.72,39.47
2021-01-13T15:00+01:00,7549.73,27105.2,47576.15,41.17
2021-01-13T16:00+01:00,7542.22,27707.56,46681.51,45.91
2021-01-13T17:00+01:00,7541.94,27913.4,46122.12,55.49
2021-01-13T18:00+01:00,7547.52,27016.13,44958.42,54.51
2021-01-13T19:00+01:00,7538.86,26955.45,43815.96,49.28
2021-01-13T20:00+01:00,7549.24,26561.54,42801.46,48.65
2021-01-13T21:00+01:00,7546.03,26057.48,41388.56,41.89
2021-01-13T22:00+01:00,7531.14,25623.09,40149.64,41
2021-01-13T23:00+01:00,7518.43,24464.18,41037.69,38.97
2021-01-14T00:00+01:00,7356.61,21512.81,41421.15,37.3
2021-01-14T01:00+01:00,7500.69,20710.37,40693.66,36.91
2021-01-14T02:00+01:00,7795.74,20734.88,39072.03,36.98
2021-01-14T03:00+01:00,7977.86,21790.27,37225.04,39.82
2021-01-14T04:00+01:00,8058.74,25395.52,34118.09,43.2
2021-01-14T05:00+01:00,8137.33,29545.24,31273.67,46.45
2021-01-14T06:00+01:00,8139.41,34671.16,28223.72,60.04
2021-01-14T07:00+01:00,8165.51,39412,24919.86,79.9
2021-01-14T08:00+01:00,8164.61,40514.06,21480.77,88.82
2021-01-14T09:00+01:00,8173.23,41654.55,19480.92,89.27
2021-01-14T10:00+01:00,8180.43,41834.68,18470.27,89.63
2021-01-14T11:00+01:00,8175.89,41339.06,17848.41,91.05
2021-01-14T12:00+01:00,8172.46,41541.16,17083.69,88.75
2021-01-14T13:00+01:00,8173.67,41703.96,15997.02,87.1
2021-01-14T14:00+01:00,8181.73,41889.03,14686.85,83.98
2021-01-14T15:00+01:00,8188.68,42524.49,13550.5,79.96
2021-01-14T16:00+01:00,8193.19,42986.19,13492.94,83.42
2021-01-14T17:00+01:00,8189.8,42890.29,14695.97,100.67
2021-01-14T18:00+01:00,8186.72,42771.56,15227.15,90.16
2021-01-14T19:00+01:00,8186.37,42500.92,14811.39,87.7
2021-01-14T20:00+01:00,8185.83,41064.08,14450.95,74.58
2021-01-14T21:00+01:00,8181.96,39315.35,14588.19,62.74
2021-01-14T22:00+01:00,8179.29,37852.48,14533.92,59.82
2021-01-14T23:00+01:00,8178.52,35929.97,14699.86,55.6
2021-01-15T00:00+01:00,8174.15,34533.15,15120.57,48.98
2021-01-15T01:00+01:00,8174.54,34148.48,15283.51,48.66
2021-01-15T02:00+01:00,8163.37,33526.18,15467.26,47.7
2021-01-15T03:00+01:00,8164.83,33538.47,15773.35,46.6
2021-01-15T04:00+01:00,8175.63,33528.56,15764.88,48
2021-01-15T05:00+01:00,8164.83,36165.77,16702.14,51.52
2021-01-15T06:00+01:00,8168.94,39429.81,17062.34,62.97
2021-01-15T07:00+01:00,8186.43,42208.65,16380.1,77.94
2021-01-15T08:00+01:00,8191.18,43341.47,16511.43,94.07
2021-01-15T09:00+01:00,8196.19,44307.06,16987.75,97.76
2021-01-15T10:00+01:00,8200.2,44506.19,17787.86,90.69
2021-01-15T11:00+01:00,8202.33,44071.54,18460.62,86.97
2021-01-15T12:00+01:00,8200.3,44407.45,18987.57,79.25
2021-01-15T13:00+01:00,8195.31,43736.37,18901.11,76.64
2021-01-15T14:00+01:00,8192.91,43811.53,17909.38,77.14
2021-01-15T15:00+01:00,8195.12,44358.02,16217.44,76.98
2021-01-15T16:00+01:00,8197.1,44917.98,15045.49,82
2021-01-15T17:00+01:00,8196.55,44970.4,14343.52,99.5
2021-01-15T18:00+01:00,8197.13,44799.61,13804.87,98.02
2021-01-15T19:00+01:00,8199.04,44399.74,13274.76,95.01
2021-01-15T20:00+01:00,8198.99,43551.14,12505.72,77.2
2021-01-15T21:00+01:00,8190.26,41839.37,11791.32,67.18
2021-01-15T22:00+01:00,8184.28,40567.94,11558.96,63.19
2021-01-15T23:00+01:00,8179.23,37785.34,11408.95,55.42
2021-01-16T00:00+01:00,8179.2,34659.31,11366.34,58.41
2021-01-16T01:00+01:00,8177.48,34031.83,11481.86,55.65
2021-01-16T02:00+01:00,8172.33,33692.13,11402.76,52.16
2021-01-16T03:00+01:00,8176.25,33561.54,11354.04,51.18
2021-01-16T04:00+01:00,8180.86,33406.12,11524.44,49.51
2021-01-16T05:00+01:00,8185.45,33380.59,11726.27,48.52
2021-01-16T06:00+01:00,8185.43,33927.46,11790.23,48.74
2021-01-16T07:00+01:00,8176.59,35352.1,11938.01,51.43
2021-01-16T08:00+01:00,8110.39,37112.83,12426.51,61.16
2021-01-16T09:00+01:00,7876.58,37758.1,13460.2,64.75
2021-01-16T10:00+01:00,8076.81,37853.99,15080.53,63.77
2021-01-16T11:00+01:00,8143.76,37920.9,17035.06,62.13
2021-01-16T12:00+01:00,8140.57,37637.56,19120.24,55.01
2021-01-16T13:00+01:00,8138.44,37219.8,19733.08,50.66
2021-01-16T14:00+01:00,8156.68,37038.74,19164.35,49.48
2021-01-16T15:00+01:00,8186.08,37264.25,18265.83,50.65
2021-01-16T16:00+01:00,8184.72,37552.16,17965.26,57.7
2021-01-16T17:00+01:00,8183.4,38132.23,18160.82,65.01
2021-01-16T18:00+01:00,8177.6,38354.7,18926,66.4
2021-01-16T19:00+01:00,8182.02,38562.72,18411.48,63.76
2021-01-16T20:00+01:00,8166.42,37405.41,17957.91,57.47
2021-01-16T21:00+01:00,8169.57,34838.25,17693.58,52.98
2021-01-16T22:00+01:00,8174.1,33166.13,16915.7,53.2
2021-01-16T23:00+01:00,8172.73,31825.18,16061.48,50.56
2021-01-17T00:00+01:00,8169.19,30632.66,15084.14,47.99
2021-01-17T01:00+01:00,8167.55,29601.3,14173.5,47.74
2021-01-17T02:00+01:00,8164.24,29120.9,13574.29,47.18
2021-01-17T03:00+01:00,8163.04,29051.95,13160.64,46.09
2021-01-17T04:00+01:00,8166.86,28642.84,12985.28,45.8
2021-01-17T05:00+01:00,8108.88,28713.14,12959.17,45.42
2021-01-17T06:00+01:00,7881.37,28993.63,13019.83,46.46
2021-01-17T07:00+01:00,8060.47,30114.97,12964.85,47.64
2021-01-17T08:00+01:00,8169,32833.2,13076.31,47.42
2021-01-17T09:00+01:00,8171.23,34933.83,13643.63,51.13
2021-01-17T10:00+01:00,8180.25,35939.59,14018.23,56.5
2021-01-17T11:00+01:00,8181.58,36366.61,14302.26,59.94
2021-01-17T12:00+01:00,8174.49,36408.26,14381.56,55.51
2021-01-17T13:00+01:00,8177.42,36541.35,13858.16,52.82
2021-01-17T14:00+01:00,8187.78,36328.06,12456.78,49.95
2021-01-17T15:00+01:00,8188.11,36342.27,11346.36,53.48
2021-01-17T16:00+01:00,8196.09,36393.72,10722.22,60.6
2021-01-17T17:00+01:00,8187.39,36604.42,11392.96,67.05
2021-01-17T18:00+01:00,8189.03,36428.29,12218.47,72
2021-01-17T19:00+01:00,8179.81,36160.11,13488.59,67.78
2021-01-17T20:00+01:00,8164.77,35755.78,14547.36,62.45
2021-01-17T21:00+01:00,8164.6,35042.02,15434.88,56.61
2021-01-17T22:00+01:00,8156.13,34456.3,16413.23,57.07
2021-01-17T23:00+01:00,8155.71,32906.81,17237.41,51.34
2021-01-18T00:00+01:00,8138.25,31567.12,17513.03,50.22
2021-01-18T01:00+01:00,8135.93,31392.93,17747.98,47.94
