,Date,Weighted_volatility_adj
173,2015-06-23,-0.3008541315814216
174,2015-06-24,0.03575972589534304
175,2015-06-25,0.08108845975898227
176,2015-06-26,-0.2813258198655466
177,2015-06-27,-0.11623767754794034
178,2015-06-28,1.3466734744883992
179,2015-06-29,-0.2880199838108666
180,2015-06-30,-0.11787673396023324
181,2015-07-01,-0.08829719529024205
182,2015-07-02,0.35849558438572293
183,2015-07-03,0.5156653989878661
184,2015-07-04,-0.49062742537703485
185,2015-07-05,-0.14904705835736776
186,2015-07-06,2.2197591466758855
187,2015-07-07,-0.42128193366053246
188,2015-07-08,-0.07124972240641025
189,2015-07-09,-0.2891723639405359
190,2015-07-10,0.45137620870352735
191,2015-07-11,-0.3209932605714608
192,2015-07-12,0.11712580100470005
193,2015-07-13,0.3498842035471439
194,2015-07-14,0.1394131424659264
195,2015-07-15,-0.06877081246856498
196,2015-07-16,-0.13552762723477596
197,2015-07-17,-0.14230647170264743
198,2015-07-18,-0.1957517580142094
199,2015-07-19,-0.08099909288678664
200,2015-07-20,1.0685161636067413
201,2015-07-21,0.0015872363472313467
202,2015-07-22,-0.28427133076740474
203,2015-07-23,0.11456743926026292
204,2015-07-24,-0.0626358438050173
205,2015-07-25,-0.29834410844337445
206,2015-07-26,2.0858023802209744
207,2015-07-27,-0.47875890688067924
208,2015-07-28,-0.21757203902134226
209,2015-07-29,0.027003171086235733
210,2015-07-30,0.21489971810581987
211,2015-07-31,-0.044269441977309976
212,2015-08-01,-0.23676633839950512
213,2015-08-02,0.17663223370119696
214,2015-08-03,0.1666185236265929
215,2015-08-04,-0.27681612616161
216,2015-08-05,0.11872096254866471
217,2015-08-06,0.10096507468935978
218,2015-08-07,-0.205109496356342
219,2015-08-08,-0.3092299459486699
220,2015-08-09,0.41457605032015055
221,2015-08-10,0.0189454545692489
222,2015-08-11,0.15243241565382792
223,2015-08-12,-0.11100893896128938
224,2015-08-13,0.01482857499862833
225,2015-08-14,0.11249525192837062
226,2015-08-15,-0.3152280614094639
227,2015-08-16,-0.27037182925469294
228,2015-08-17,1.4072306143953917
229,2015-08-18,-0.11437319916775246
230,2015-08-19,-0.1278203734540102
231,2015-08-20,-0.005412991885994534
232,2015-08-21,-0.06991340111612832
233,2015-08-22,0.24996888097308334
234,2015-08-23,-0.20105839293881622
235,2015-08-24,0.6238633518813459
236,2015-08-25,-0.05847083485767901
237,2015-08-26,-0.21961647678861862
238,2015-08-27,0.22649799748653532
239,2015-08-28,-0.044361010247515376
240,2015-08-29,-0.04438685461703784
241,2015-08-30,-0.06041855954616804
242,2015-08-31,0.09639098032818838
243,2015-09-01,-0.0011088588324533744
244,2015-09-02,0.1250468505083897
245,2015-09-03,-0.1131615131551208
246,2015-09-04,-0.05878780633018077
247,2015-09-05,-0.33676532888349353
248,2015-09-06,2.1421790929053706
249,2015-09-07,-0.3494553773405302
250,2015-09-08,-0.2930889183883213
251,2015-09-09,-0.009326751462147564
252,2015-09-10,0.042543954565294806
253,2015-09-11,-0.01618950446266998
254,2015-09-12,-0.12298984130356583
255,2015-09-13,-0.1319553480590514
256,2015-09-14,0.7714000717528664
257,2015-09-15,-0.024858534035580804
258,2015-09-16,0.013655779426755776
259,2015-09-17,-0.13710556053597434
260,2015-09-18,0.2405469745284372
261,2015-09-19,-0.43207209394285895
262,2015-09-20,0.292915157855963
263,2015-09-21,0.2666058418791106
264,2015-09-22,-0.2994028698151874
265,2015-09-23,0.45396609144866007
266,2015-09-24,-0.2855792155520622
267,2015-09-25,0.18907019823131477
268,2015-09-26,-0.2651118510515975
269,2015-09-27,0.3848641882900794
270,2015-09-28,0.27895027335673905
271,2015-09-29,-0.15966405915823179
272,2015-09-30,0.10656272277932133
273,2015-10-01,0.10075078032076434
274,2015-10-02,-0.1035841862070932
275,2015-10-03,-0.26667155170740575
276,2015-10-04,-0.06776648077700465
277,2015-10-05,0.4339777868674288
278,2015-10-06,-0.10523148038530983
279,2015-10-07,0.14122684098610616
280,2015-10-08,0.1929163064750008
281,2015-10-09,-0.16702590248152172
282,2015-10-10,-0.3960936564676947
283,2015-10-11,0.27578871755372214
284,2015-10-12,0.6730133432052186
285,2015-10-13,-0.2697019223579955
286,2015-10-14,0.26186241101696117
287,2015-10-15,-0.16153670058090897
288,2015-10-16,0.2995808928404342
289,2015-10-17,-0.4828089422500623
290,2015-10-18,0.07800487478375939
291,2015-10-19,0.7089695939308496
292,2015-10-20,0.0031657336382320267
293,2015-10-21,-0.22948009885939458
294,2015-10-22,-0.1545105591422533
295,2015-10-23,0.16092126762278802
296,2015-10-24,-0.3875264948472621
297,2015-10-25,0.5782221715087146
298,2015-10-26,-0.03854673813321552
299,2015-10-27,0.015363163635718546
300,2015-10-28,0.20037762459103514
301,2015-10-29,0.10751446450800661
302,2015-10-30,-0.37719170525224854
303,2015-10-31,-0.18539252833683195
304,2015-11-01,0.5705742505875984
305,2015-11-02,0.260615224900566
306,2015-11-03,-0.0804373356594521
307,2015-11-04,-0.056650239762387256
308,2015-11-05,0.12600967428541732
309,2015-11-06,-0.37533247020841554
310,2015-11-07,0.04560076555846648
311,2015-11-08,1.4193001501068645
312,2015-11-09,-0.42653381504288945
313,2015-11-10,0.21317677719364614
314,2015-11-11,-0.3479333514632068
315,2015-11-12,0.5350910341555739
316,2015-11-13,-0.4522826019140639
317,2015-11-14,0.45021674830613523
318,2015-11-15,-0.26227391491178864
319,2015-11-16,-0.08329788613773625
320,2015-11-17,0.1305890756741117
321,2015-11-18,1.0618267334856646
322,2015-11-19,-0.39924303014802465
323,2015-11-20,-0.035877776829935426
324,2015-11-21,-0.3040741980080589
325,2015-11-22,-0.23866666157623084
326,2015-11-23,3.1389447233227727
327,2015-11-24,-0.6807351439230334
328,2015-11-25,0.5709720377996161
329,2015-11-26,0.474119271604013
330,2015-11-27,-0.5066010239438696
331,2015-11-28,-0.17700366593141448
332,2015-11-29,0.38233017796077506
333,2015-11-30,0.6399248789749061
334,2015-12-01,-0.13417504333631336
335,2015-12-02,-0.1529192302430472
336,2015-12-03,-0.05580551171079284
337,2015-12-04,-0.11334104356127572
338,2015-12-05,-0.09685345118974298
339,2015-12-06,0.23308966095424033
340,2015-12-07,0.12145434138473954
341,2015-12-08,-0.2914045549616602
342,2015-12-09,0.03543295427833448
343,2015-12-10,0.09415338987062816
344,2015-12-11,-0.23857599963497023
345,2015-12-12,0.3083088277008841
346,2015-12-13,0.6003455805592857
347,2015-12-14,-0.23121693626386275
348,2015-12-15,0.029956329773019208
349,2015-12-16,-0.3557521981037751
350,2015-12-17,0.09278957280639633
351,2015-12-18,-0.19558460398286226
352,2015-12-19,-0.02455939037858801
353,2015-12-20,0.00786361960082771
354,2015-12-21,0.7580075602129126
355,2015-12-22,0.4315105226575371
356,2015-12-23,-0.2145385702911844
357,2015-12-24,-0.3256912331357803
358,2015-12-25,0.2640010675662432
359,2015-12-26,-0.13579866356846648
360,2015-12-27,0.41502536255973443
361,2015-12-28,-0.3375691742897843
362,2015-12-29,0.4317655233965283
363,2015-12-30,-0.40646767075110224
364,2015-12-31,0.6499212410972013
365,2016-01-01,-0.4180269845587151
366,2016-01-02,-0.2689348385067576
367,2016-01-03,0.7758471265992704
368,2016-01-04,0.35638033769736555
369,2016-01-05,-0.37978966735018627
370,2016-01-06,0.02036211791320497
371,2016-01-07,-0.006389246917827718
372,2016-01-08,0.30345982863125576
373,2016-01-09,-0.43219836621999175
374,2016-01-10,0.28102134903026377
375,2016-01-11,0.336977888885007
376,2016-01-12,-0.0971538804490838
377,2016-01-13,-0.06947420770376034
378,2016-01-14,0.0317162587151707
379,2016-01-15,0.1512756414695562
380,2016-01-16,-0.48763913737069686
381,2016-01-17,0.4571889856073743
382,2016-01-18,0.8357725636196851
383,2016-01-19,0.20531609084089086
384,2016-01-20,0.24570171840046884
385,2016-01-21,0.09819241391870914
386,2016-01-22,-0.5675705745079938
387,2016-01-23,-0.3884663713211298
388,2016-01-24,-0.18902386757717426
389,2016-01-25,0.43387412975649897
390,2016-01-26,0.0036223221315823118
391,2016-01-27,0.34946794208229925
392,2016-01-28,-0.010847799244428469
393,2016-01-29,-0.23595905339971657
394,2016-01-30,0.13084636058784738
395,2016-01-31,0.05700563861658692
396,2016-02-01,0.03620750242938442
397,2016-02-02,0.15040884641584373
398,2016-02-03,-0.05911660706930699
399,2016-02-04,-0.18482592883045001
400,2016-02-05,-0.22485905805375295
401,2016-02-06,-0.5169743655430135
402,2016-02-07,1.3142376373265732
403,2016-02-08,-0.06673780635952808
404,2016-02-09,1.922382177465098
405,2016-02-10,-0.585114001723102
406,2016-02-11,0.036446671084360505
407,2016-02-12,-0.18346867587840032
408,2016-02-13,-0.29873141247433455
409,2016-02-14,0.712360124772119
410,2016-02-15,-0.10098375573668938
411,2016-02-16,0.4176242496488509
412,2016-02-17,-0.3198231793357392
413,2016-02-18,0.21865751490781626
414,2016-02-19,-0.20723037367737918
415,2016-02-20,-0.15043242370153986
416,2016-02-21,0.10587768138436005
417,2016-02-22,1.1973126151445466
418,2016-02-23,-0.5312715937862805
419,2016-02-24,0.08605193424883839
420,2016-02-25,-0.07014551830553317
421,2016-02-26,-0.03827291654612819
422,2016-02-27,-0.34047987407895697
423,2016-02-28,-0.05648609305488761
424,2016-02-29,0.5179290610230465
425,2016-03-01,0.04417719481345239
426,2016-03-02,0.33905383084095764
427,2016-03-03,-0.08878611628048683
428,2016-03-04,-0.31005633145314104
429,2016-03-05,-0.019475944674115397
430,2016-03-06,-0.10482125285603139
431,2016-03-07,0.8119085174532099
432,2016-03-08,-0.09588169278110492
433,2016-03-09,-0.2080013962617432
434,2016-03-10,-0.02008264000980886
435,2016-03-11,0.004663207825167159
436,2016-03-12,-0.2659486335461011
437,2016-03-13,0.117090078879857
438,2016-03-14,0.6755645414732441
439,2016-03-15,-0.19299478837759276
440,2016-03-16,-0.03966516160043376
441,2016-03-17,0.30796956238723694
442,2016-03-18,-0.2740403723192657
443,2016-03-19,-0.2783255248899317
444,2016-03-20,0.04076082693885463
445,2016-03-21,0.06268463483017794
446,2016-03-22,0.3479971659748593
447,2016-03-23,-0.1475335839252141
448,2016-03-24,-0.020381692317361533
449,2016-03-25,-0.0995576420889448
450,2016-03-26,-0.3127306757791173
451,2016-03-27,1.1103014400643865
452,2016-03-28,1.2764215540146897
453,2016-03-29,-0.412589128774666
454,2016-03-30,-0.3908597005309934
455,2016-03-31,0.08175095058671555
456,2016-04-01,0.1619180723803626
457,2016-04-02,-0.36406227205392305
458,2016-04-03,-0.020024021365738442
459,2016-04-04,0.4640965766982277
460,2016-04-05,-0.1656559213782265
461,2016-04-06,-0.10921986903774406
462,2016-04-07,0.29360164403554445
463,2016-04-08,-0.06810666220681005
464,2016-04-09,-0.35332830829337647
465,2016-04-10,-0.12105732830535554
466,2016-04-11,1.1550187174997366
467,2016-04-12,-0.13239128794903798
468,2016-04-13,-0.07875739536082593
469,2016-04-14,-0.08064995785143392
470,2016-04-15,-0.06449067152424093
471,2016-04-16,-0.22395373245692118
472,2016-04-17,0.4962806078570683
473,2016-04-18,0.08836513070930652
474,2016-04-19,-0.17036234678146522
475,2016-04-20,0.03584240634875502
476,2016-04-21,0.03434855861910324
477,2016-04-22,-0.09417092168457941
478,2016-04-23,-0.3263915298234491
479,2016-04-24,0.8111642127095602
480,2016-04-25,-0.2495986758919413
481,2016-04-26,0.05732138896304351
482,2016-04-27,-0.20584498572897936
483,2016-04-28,0.5134767039238208
484,2016-04-29,-0.056333386436337785
485,2016-04-30,-0.5650097559729291
486,2016-05-01,0.8671268398591792
487,2016-05-02,0.29668555285763776
488,2016-05-03,-0.015763268627959515
489,2016-05-04,-0.11220150850372179
490,2016-05-05,-0.08234161193202527
491,2016-05-06,0.3731863389983152
492,2016-05-07,0.023650406964423
493,2016-05-08,6.64430716161869
494,2016-05-09,-0.8205563214708369
495,2016-05-10,-0.3618405098461447
496,2016-05-11,0.12572789902066517
497,2016-05-12,0.02256391385297296
498,2016-05-13,0.0016729234991412767
499,2016-05-14,-0.14076180679920003
500,2016-05-15,1.656335058689045
501,2016-05-16,-0.6207449876554105
502,2016-05-17,-0.10174251923945221
503,2016-05-18,-0.03458566072709546
504,2016-05-19,0.6935894911558038
505,2016-05-20,-0.3951558840915169
506,2016-05-21,0.03965031727507462
507,2016-05-22,1.9895958199201296
508,2016-05-23,-0.5889689767784738
509,2016-05-24,-0.06614571135419733
510,2016-05-25,-0.010564193591780402
511,2016-05-26,-0.256731538351622
512,2016-05-27,0.0751833847976755
513,2016-05-28,-0.45904285278792745
514,2016-05-29,1.6192661766713252
515,2016-05-30,0.17457772135618344
516,2016-05-31,-0.10940403873983884
517,2016-06-01,0.023500560939897053
518,2016-06-02,-0.06443857783463203
519,2016-06-03,-0.0354847325843094
520,2016-06-04,-0.4170199001669963
521,2016-06-05,0.5363738142624177
522,2016-06-06,0.06576641452686416
523,2016-06-07,-0.03427506162207761
524,2016-06-08,-0.07355394851251373
525,2016-06-09,0.43741507540607194
526,2016-06-10,-0.2784059033833547
527,2016-06-11,-0.3356115503102405
528,2016-06-12,0.2699427518629729
529,2016-06-13,0.46960108117775534
530,2016-06-14,-0.13607026824087565
531,2016-06-15,-0.16166646470736346
532,2016-06-16,-0.011747374669391797
533,2016-06-17,0.16437030384154805
534,2016-06-18,-0.269623976514614
535,2016-06-19,0.7455650346838041
536,2016-06-20,-0.266867609921809
537,2016-06-21,0.35522859128746176
538,2016-06-22,-0.13700394644000047
539,2016-06-23,-0.14354219824938896
540,2016-06-24,-0.15723672634588215
541,2016-06-25,-0.25046855845798943
542,2016-06-26,1.3781529187062964
543,2016-06-27,-0.1514442462013712
544,2016-06-28,-0.028565143311817143
545,2016-06-29,-0.041537670662813886
546,2016-06-30,0.02235250852472337
547,2016-07-01,-0.23811081289681957
548,2016-07-02,-0.40993295461799084
549,2016-07-03,2.2967603729902195
550,2016-07-04,-0.4405814454265816
551,2016-07-05,-0.07389646321670218
552,2016-07-06,0.9317332806403646
553,2016-07-07,-0.4745882409846667
554,2016-07-08,-0.16418652967134284
555,2016-07-09,0.6035392022552153
556,2016-07-10,0.6177258339935296
557,2016-07-11,-0.558144160301566
558,2016-07-12,-0.1679050815839057
559,2016-07-13,0.260902671089037
560,2016-07-14,-0.2267462974148402
561,2016-07-15,0.6717154128977672
562,2016-07-16,-0.3997994200911823
563,2016-07-17,0.37163489848585063
564,2016-07-18,0.006504376710311011
565,2016-07-19,-0.043980412004821834
566,2016-07-20,-0.2536405136451978
567,2016-07-21,0.11258279448402764
568,2016-07-22,-0.22964089437819457
569,2016-07-23,-0.0529792373395469
570,2016-07-24,0.32128458776249325
571,2016-07-25,-0.011506381605583593
572,2016-07-26,0.08806328890719528
573,2016-07-27,0.13183881586977297
574,2016-07-28,-0.238254178748476
575,2016-07-29,-0.07123196493264117
576,2016-07-30,0.01731180036026947
577,2016-07-31,-0.2006215977307172
578,2016-08-01,0.7918303562449087
579,2016-08-02,-0.08037774531193709
580,2016-08-03,-0.13326922460684687
581,2016-08-04,0.27733815679109286
582,2016-08-05,-0.10223592566322437
583,2016-08-06,-0.12715954191570755
584,2016-08-07,1.608479637939236
585,2016-08-08,-0.1838857296943729
586,2016-08-09,-0.4539004314891758
587,2016-08-10,0.006588715657311894
588,2016-08-11,0.044678573873912164
589,2016-08-12,-0.008351067871267603
590,2016-08-13,0.26158051638903435
591,2016-08-14,-0.10941548388491906
592,2016-08-15,-0.1640331827250986
593,2016-08-16,-0.09010371540432305
594,2016-08-17,0.14494088050537068
595,2016-08-18,-0.00330193730393169
596,2016-08-19,-0.035886485838008575
597,2016-08-20,-0.32960948121276146
598,2016-08-21,1.7710292999306567
599,2016-08-22,-0.27625770306867015
600,2016-08-23,0.0937062188742328
601,2016-08-24,-0.20056241820519827
602,2016-08-25,0.07675368338057464
603,2016-08-26,0.1389006518669984
604,2016-08-27,-0.24588016086752262
605,2016-08-28,0.415169308426127
606,2016-08-29,-0.06928688593390997
607,2016-08-30,0.14118235515349697
608,2016-08-31,-0.12643053096015988
609,2016-09-01,-0.08345700696607505
610,2016-09-02,-0.025054346738780153
611,2016-09-03,-0.2304307668640806
612,2016-09-04,-0.11541061774737527
613,2016-09-05,1.2464437498748926
614,2016-09-06,-0.16722259360387293
615,2016-09-07,-0.11107051258706868
616,2016-09-08,0.004649247266513168
617,2016-09-09,0.008049441707272509
618,2016-09-10,-0.25999926330989476
619,2016-09-11,0.3739158985580213
620,2016-09-12,0.1313847171445306
621,2016-09-13,-0.09459243211252022
622,2016-09-14,-0.11273027766610144
623,2016-09-15,-0.026162383928676758
624,2016-09-16,0.24170639049475007
625,2016-09-17,-0.35382033387294176
626,2016-09-18,0.021609514170541466
627,2016-09-19,0.6185044677480374
628,2016-09-20,-0.036731148073036124
629,2016-09-21,0.13335111598444938
630,2016-09-22,-0.07014845252661894
631,2016-09-23,-0.20040548483786047
632,2016-09-24,-0.0821708952158704
633,2016-09-25,0.453163738010274
634,2016-09-26,0.13002532875937378
635,2016-09-27,-0.12765113592364208
636,2016-09-28,-0.00491636990278399
637,2016-09-29,0.031193076707858314
638,2016-09-30,-0.046319286893752865
639,2016-10-01,-0.35591933297000977
640,2016-10-02,0.26326872584881733
641,2016-10-03,-0.18143763302649984
642,2016-10-04,-0.021878807173388637
643,2016-10-05,0.2208664387828545
644,2016-10-06,0.42169909637075254
645,2016-10-07,-0.10809282158026146
646,2016-10-08,-0.18532167031964764
647,2016-10-09,-0.004977821096558976
648,2016-10-10,1.364527010375535
649,2016-10-11,-0.5795331829782644
650,2016-10-12,0.04413213604447619
651,2016-10-13,0.01653221310961217
652,2016-10-14,-0.02225628192559137
653,2016-10-15,0.8189892096858384
654,2016-10-16,-0.5843324170930266
655,2016-10-17,0.7170531489097156
656,2016-10-18,-0.06052962940462281
657,2016-10-19,-0.06549084166441188
658,2016-10-20,-0.012160387301420661
659,2016-10-21,-0.1776004260377363
660,2016-10-22,-0.20430348836801615
661,2016-10-23,-0.23660384221544684
662,2016-10-24,0.9197965289612167
663,2016-10-25,0.9824488565047438
664,2016-10-26,-0.427012825888478
665,2016-10-27,-0.26646248673116857
666,2016-10-28,0.12285152952960798
667,2016-10-29,-0.2563072561167036
668,2016-10-30,0.16717299313943723
669,2016-10-31,0.1792701168215356
670,2016-11-01,0.02011350622499175
671,2016-11-02,0.5026138074414228
672,2016-11-03,-0.21658321023930804
673,2016-11-04,-0.21957191161881018
674,2016-11-05,-0.3384170162123724
675,2016-11-06,0.3892789168823616
676,2016-11-07,1.7247483139389912
677,2016-11-08,0.0560203855913346
678,2016-11-09,-0.313376366216206
679,2016-11-10,0.3334044617846963
680,2016-11-11,-0.4337342165053969
681,2016-11-12,-0.4684528165797548
682,2016-11-13,0.10697713238128559
683,2016-11-14,0.48499280648195753
684,2016-11-15,-0.0919092967704529
685,2016-11-16,0.12399817967959259
686,2016-11-17,0.22947676468038103
687,2016-11-18,0.513550284559428
688,2016-11-19,-0.2646811833323146
689,2016-11-20,0.21743660734198422
690,2016-11-21,-0.02379842331168347
691,2016-11-22,-0.15268077532858715
692,2016-11-23,-0.17060970569190392
693,2016-11-24,-0.3262951208454007
694,2016-11-25,0.12812939908118381
695,2016-11-26,-0.01824844777057122
696,2016-11-27,-0.0976607411033713
697,2016-11-28,0.6526431609032659
698,2016-11-29,-0.23702571867111966
699,2016-11-30,-0.1141277154973962
700,2016-12-01,0.29879883294251375
701,2016-12-02,0.7339108722099601
702,2016-12-03,-0.4488064612600521
703,2016-12-04,-0.30847528011991354
704,2016-12-05,1.1636621846372837
705,2016-12-06,0.2632707094149862
706,2016-12-07,-0.618881724000091
707,2016-12-08,0.6080921914557962
708,2016-12-09,-0.2994801843707072
709,2016-12-10,0.1702036447566173
710,2016-12-11,-0.6353034867430538
711,2016-12-12,4.194313775868875
712,2016-12-13,-0.2112213713231872
713,2016-12-14,0.601961272047068
714,2016-12-15,-0.36905498765381906
715,2016-12-16,0.1628172663378289
716,2016-12-17,-0.4406776169491503
717,2016-12-18,-0.10053480669420412
718,2016-12-19,1.1194394478082357
719,2016-12-20,-0.35337408525914393
720,2016-12-21,-0.3336355924800263
721,2016-12-22,0.29338836009897684
722,2016-12-23,0.22505093230301054
723,2016-12-24,-0.19417729372138826
724,2016-12-25,0.8814180632873079
725,2016-12-26,0.41420017625162253
726,2016-12-27,0.11880127366269955
727,2016-12-28,-0.4727462698149215
728,2016-12-29,-0.39967208474285465
729,2016-12-30,0.014845995547270174
730,2016-12-31,-0.01617537894764265
731,2017-01-01,0.6660464783074524
732,2017-01-02,-0.14216640496142186
733,2017-01-03,0.01259104268517075
734,2017-01-04,0.40724857387482394
735,2017-01-05,-0.20090767572856283
736,2017-01-06,-0.3294786119293406
737,2017-01-07,-0.2299360853828235
738,2017-01-08,0.41002891706825095
739,2017-01-09,0.6752534797834016
740,2017-01-10,0.24567184128696762
741,2017-01-11,-0.6280547163104235
742,2017-01-12,1.070510285189127
743,2017-01-13,-0.5885800304801853
744,2017-01-14,-0.2804115310729969
745,2017-01-15,1.54012205334522
746,2017-01-16,1.5181068018314061
747,2017-01-17,0.3191238646094232
748,2017-01-18,-0.35407251070019885
749,2017-01-19,-0.07249674402684092
750,2017-01-20,-0.18644053658321447
751,2017-01-21,-0.5505254323292967
752,2017-01-22,-0.08103680909772082
753,2017-01-23,2.421689369591065
754,2017-01-24,0.4450599787617999
