Date (GMT+1),Nuclear,Non-Renewable,Renewable,Day Ahead Auction
2022-01-02T12:00+01:00,3358.31,9943.15,48244.73,64.54
2022-01-02T13:00+01:00,3348.85,9914.8,47824.22,46.96
2022-01-02T14:00+01:00,3346.24,9889.48,47489.15,40.01
2022-01-02T15:00+01:00,3343.23,9954.4,46986.87,29.11
2022-01-02T16:00+01:00,3338.41,10010.51,47320.21,32.76
2022-01-02T17:00+01:00,3338.74,10203.93,48516.07,42.97
2022-01-02T18:00+01:00,3322.23,10199.11,49160.59,60.96
2022-01-02T19:00+01:00,3318.12,10100.02,48139.9,60.94
2022-01-02T20:00+01:00,3316.54,10110.73,47329.94,54.12
2022-01-02T21:00+01:00,3300.29,9871.44,45527.79,46.16
2022-01-02T22:00+01:00,3349.28,9979.56,43101.82,46.29
2022-01-02T23:00+01:00,3341.92,9760.43,42251.31,32.93
2022-01-03T00:00+01:00,3332.71,10007.42,41389.23,0.31
2022-01-03T01:00+01:00,3272.16,10168.66,39148.4,-0.01
2022-01-03T02:00+01:00,3140.12,10028.92,38437.87,-0.07
2022-01-03T03:00+01:00,3095.83,10058.52,37545.48,-1.05
2022-01-03T04:00+01:00,3116.36,10179.42,39248.88,-1
2022-01-03T05:00+01:00,3325.46,10737.7,43362.75,0.32
2022-01-03T06:00+01:00,3324.3,12171.68,48635.97,37.55
2022-01-03T07:00+01:00,3330.06,14261.3,49990.13,88.76
2022-01-03T08:00+01:00,3335.53,16851.44,49271.28,122.93
2022-01-03T09:00+01:00,3339.87,18280.05,50156.34,110.17
2022-01-03T10:00+01:00,3344.64,18975.67,52212.94,93.38
2022-01-03T11:00+01:00,3492.72,18861.72,54348.75,90.73
2022-01-03T12:00+01:00,3910.79,18743.99,54363.32,82.37
2022-01-03T13:00+01:00,4032.38,18963.81,52454.94,80.9
2022-01-03T14:00+01:00,4038.86,19493.56,49939.66,80.99
2022-01-03T15:00+01:00,4037.11,20740.46,46484.36,98.05
2022-01-03T16:00+01:00,4039.78,21888.09,45058.58,123.51
2022-01-03T17:00+01:00,4041.85,22340.82,44524.86,148.49
2022-01-03T18:00+01:00,4041.88,22562.72,44558.41,138
2022-01-03T19:00+01:00,4046.37,22637.23,43149.04,117.64
2022-01-03T20:00+01:00,4047.09,22817.12,40833.06,117.71
2022-01-03T21:00+01:00,4048.38,22864.55,39146.02,95.95
2022-01-03T22:00+01:00,4053.72,22666.14,36996.3,105.68
2022-01-03T23:00+01:00,4057.95,22285.89,34957.53,95.26
2022-01-04T00:00+01:00,4054.36,22554.06,33439.15,103.7
2022-01-04T01:00+01:00,4056.91,22271.2,31965.34,108.27
2022-01-04T02:00+01:00,4058.79,21301.59,29815.18,105.92
2022-01-04T03:00+01:00,4058.91,21721.71,28053.11,103.41
2022-01-04T04:00+01:00,4058.63,23340.85,25829.17,102.71
2022-01-04T05:00+01:00,4055.31,25127,24580.25,114.23
2022-01-04T06:00+01:00,4053.78,28721.08,24238.06,156.91
2022-01-04T07:00+01:00,4053.76,31574.17,23854.72,182.64
2022-01-04T08:00+01:00,4056.01,33302.36,23305.43,178.91
2022-01-04T09:00+01:00,4057.7,34310.15,22741.8,190
2022-01-04T10:00+01:00,4056.8,34637.67,24217.94,189.88
2022-01-04T11:00+01:00,4055.33,34866.81,25221.12,182.42
2022-01-04T12:00+01:00,4044.46,35012.48,26874.66,182.46
2022-01-04T13:00+01:00,4042.22,34946.2,27923.09,179.59
2022-01-04T14:00+01:00,4040.79,34487.14,27421.28,179
2022-01-04T15:00+01:00,4048.37,34494.27,27638.77,180.93
2022-01-04T16:00+01:00,4054.91,34490.56,27971.19,166.69
2022-01-04T17:00+01:00,4056.48,34808.92,28790.53,189.88
2022-01-04T18:00+01:00,4057.71,34662.11,28806.29,184.94
2022-01-04T19:00+01:00,4066.55,34181.99,29301.18,178.99
2022-01-04T20:00+01:00,4072.33,32797.46,29417.92,156.12
2022-01-04T21:00+01:00,4079.34,31280.97,29094.46,140.92
2022-01-04T22:00+01:00,4081.69,30656.83,28973.63,137.92
2022-01-04T23:00+01:00,4079.36,29346.35,29476.69,97.56
2022-01-05T00:00+01:00,4081.08,26016.08,30299.84,105.31
2022-01-05T01:00+01:00,4086.12,24392.23,31803.24,97.29
2022-01-05T02:00+01:00,4087.86,22760.04,33984.38,84.5
2022-01-05T03:00+01:00,4089.99,21177.33,36144.9,75.38
2022-01-05T04:00+01:00,4090.26,21880.18,37486.73,79.11
2022-01-05T05:00+01:00,4087.3,23858.81,39313.69,94.79
2022-01-05T06:00+01:00,4074.34,25534.37,41695.69,99.16
2022-01-05T07:00+01:00,4073.24,26932.11,43517.78,101.15
2022-01-05T08:00+01:00,4079.28,26582.46,45183.8,129.56
2022-01-05T09:00+01:00,4080.41,25907.51,47617.38,113.37
2022-01-05T10:00+01:00,4076.43,25374.47,51400.63,94.43
2022-01-05T11:00+01:00,4080.73,25200.58,54554.96,98.1
2022-01-05T12:00+01:00,4082.05,24083.17,56201.3,95.68
2022-01-05T13:00+01:00,4079.19,23523.5,55793.6,96.8
2022-01-05T14:00+01:00,4077.91,24372.13,53238.34,107.32
2022-01-05T15:00+01:00,4078.63,25375.3,49850.1,119.48
2022-01-05T16:00+01:00,4077.3,26206.37,47150.39,137.28
2022-01-05T17:00+01:00,4078.58,26679.76,45298.72,148.09
2022-01-05T18:00+01:00,4079.48,26652.19,44805.84,139.88
2022-01-05T19:00+01:00,4083.33,26123.84,44007.5,135.75
2022-01-05T20:00+01:00,4084.32,24712.71,42350.64,119.93
2022-01-05T21:00+01:00,4084.56,23968.03,40363.67,98.09
2022-01-05T22:00+01:00,4088.43,24178.04,38746.19,118.71
2022-01-05T23:00+01:00,4091.64,22948.52,37542.14,99.68
2022-01-06T00:00+01:00,4087.9,21747.2,36098.47,99.85
2022-01-06T01:00+01:00,4094.7,22492.42,34146.77,101.32
2022-01-06T02:00+01:00,4090.52,24281.21,32560.83,110.01
2022-01-06T03:00+01:00,4090.48,24999.83,30374.32,111.55
2022-01-06T04:00+01:00,3998.44,26511.02,28434.76,123.37
2022-01-06T05:00+01:00,3989.82,28040.42,26451.03,149.94
2022-01-06T06:00+01:00,3989.76,30619.38,24074.45,185.92
2022-01-06T07:00+01:00,3989.62,33324.47,21488.08,228.25
2022-01-06T08:00+01:00,3989.92,34451.56,19762.15,228.92
2022-01-06T09:00+01:00,3961.9,34393.97,20723.56,212.9
2022-01-06T10:00+01:00,3959.82,34049.21,23372.74,215.5
2022-01-06T11:00+01:00,3954.6,33759.87,25738.38,231.9
2022-01-06T12:00+01:00,3959.95,33707.48,26463.67,226
2022-01-06T13:00+01:00,3995.87,33581.7,25262.33,209.2
2022-01-06T14:00+01:00,4084.63,33946.17,21219.04,216.06
2022-01-06T15:00+01:00,4089.97,34598.94,16611.07,230.77
2022-01-06T16:00+01:00,4088.48,34853.08,15845.07,245.95
2022-01-06T17:00+01:00,4089.56,34845.89,19583.06,274.11
2022-01-06T18:00+01:00,4087.08,34491.79,22838.73,273.44
2022-01-06T19:00+01:00,4086.2,33954.26,26108.75,245.48
2022-01-06T20:00+01:00,4087.39,32149.59,28685.13,226.14
2022-01-06T21:00+01:00,4087.93,29645.52,30013.53,208.31
2022-01-06T22:00+01:00,4090.62,28930.08,30314.66,178.75
2022-01-06T23:00+01:00,4089.68,28017.71,31171.67,124.7
2022-01-07T00:00+01:00,4079.48,26233.25,32060.81,128.92
2022-01-07T01:00+01:00,4088.26,25191.81,32955.02,118.4
2022-01-07T02:00+01:00,4090.59,24657.5,34303.29,103.01
2022-01-07T03:00+01:00,4094.53,24127.51,35443.37,101.91
2022-01-07T04:00+01:00,4094.13,24598.57,36182,101.98
2022-01-07T05:00+01:00,4090.79,26563.26,36915.91,114.99
2022-01-07T06:00+01:00,4089.87,29109.25,39103.1,140.19
2022-01-07T07:00+01:00,4087,30607.63,40421.52,152.64
2022-01-07T08:00+01:00,4092.37,31422.22,41061.39,160.97
2022-01-07T09:00+01:00,4097.8,31887.89,41692.25,161.85
2022-01-07T10:00+01:00,4095.63,31981.32,42508.1,161.37
2022-01-07T11:00+01:00,4094.19,32227.55,43111.05,166.06
2022-01-07T12:00+01:00,4094.99,32554.04,41924.44,166.54
2022-01-07T13:00+01:00,4093.85,32804.37,39929.31,166.04
2022-01-07T14:00+01:00,4093.75,32736.69,36772.4,169.43
2022-01-07T15:00+01:00,4093.12,32931.84,33877.03,189.7
2022-01-07T16:00+01:00,4094.04,32964.63,32494.93,201.97
2022-01-07T17:00+01:00,4025.92,32875.37,32320.92,243.11
2022-01-07T18:00+01:00,3998.27,32991.26,30906.21,253.81
2022-01-07T19:00+01:00,3983.01,32537.43,30182.14,237.05
2022-01-07T20:00+01:00,3996.55,31501.53,29446.67,224.33
2022-01-07T21:00+01:00,4089.89,31535.21,28601.41,213.81
2022-01-07T22:00+01:00,4095.68,30976.38,27319.54,185.94
2022-01-07T23:00+01:00,4093.4,29304.5,25933.01,148.32
2022-01-08T00:00+01:00,4034.07,28588.74,25474.48,164.17
2022-01-08T01:00+01:00,3974,28672.41,24794.11,152.83
2022-01-08T02:00+01:00,3974.39,28598.07,24357.78,166
2022-01-08T03:00+01:00,3976.44,28443.3,24139.23,160.86
2022-01-08T04:00+01:00,4055.02,28773.82,23099.85,160
2022-01-08T05:00+01:00,4095.6,29025.47,23573.39,154.3
2022-01-08T06:00+01:00,4089.96,29407.3,23959.23,166
2022-01-08T07:00+01:00,4092.31,29630.58,24154.56,182.91
2022-01-08T08:00+01:00,4090.12,30028.93,25703.21,215.89
2022-01-08T09:00+01:00,4089.54,30274.49,27226.2,231
2022-01-08T10:00+01:00,4088.22,29734.17,29094.25,228.95
2022-01-08T11:00+01:00,4088.71,29815.6,31673.6,215.39
2022-01-08T12:00+01:00,4089.17,29617.47,33955.29,206.68
2022-01-08T13:00+01:00,4088.09,29336.26,35694.34,185
2022-01-08T14:00+01:00,4087.28,28946.65,35656.8,169.52
2022-01-08T15:00+01:00,4086.94,28962.23,34657.26,162.8
2022-01-08T16:00+01:00,4088.25,28680.64,35837.6,161.34
2022-01-08T17:00+01:00,4088.27,28467.81,38511.92,189.9
2022-01-08T18:00+01:00,4091.63,27875.54,40798.66,170.71
2022-01-08T19:00+01:00,4090.53,25766.01,42433.52,140.23
2022-01-08T20:00+01:00,4090.78,23014.04,43559.41,102.54
2022-01-08T21:00+01:00,4090.29,21271.08,44232.76,102.18
2022-01-08T22:00+01:00,4088.77,20778.72,43603.13,102.29
2022-01-08T23:00+01:00,4089.02,18702.88,43208.36,90.05
2022-01-09T00:00+01:00,4092.21,17175.86,42388.11,85.03
2022-01-09T01:00+01:00,4094.98,16628.27,40946.86,84.4
2022-01-09T02:00+01:00,4094.58,15567.16,38824.81,80.24
2022-01-09T03:00+01:00,3946.74,14836.87,37698.11,55.46
2022-01-09T04:00+01:00,3369.55,15367.94,36590.23,49.29
2022-01-09T05:00+01:00,2807.35,15729.74,35627.9,50.64
2022-01-09T06:00+01:00,2666.34,17164.08,36811.38,74.29
2022-01-09T07:00+01:00,2661.98,19174.31,36950.42,84.44
2022-01-09T08:00+01:00,2660.38,22030.8,36681.67,97.26
2022-01-09T09:00+01:00,2660.31,25191.87,36661.6,119.97
2022-01-09T10:00+01:00,2661.88,26364.12,36985.29,134.96
2022-01-09T11:00+01:00,2665.2,26990.16,37635.29,149.4
2022-01-09T12:00+01:00,2666.43,27036.17,36335.3,165.13
2022-01-09T13:00+01:00,2665.43,27302.19,34307.57,165.06
2022-01-09T14:00+01:00,2667.04,27930.3,30993.01,170.09
2022-01-09T15:00+01:00,2665,29544.08,27619.43,189.04
2022-01-09T16:00+01:00,2665.1,31116.2,25419.13,190.96
2022-01-09T17:00+01:00,2670.05,32282.27,24001.75,223.3
2022-01-09T18:00+01:00,2671.36,33178.78,22739.17,243.94
2022-01-09T19:00+01:00,2669.12,33882.38,21776.15,240
2022-01-09T20:00+01:00,2667.95,34104.65,20858.66,230.82
2022-01-09T21:00+01:00,2667.1,34286.09,19652.95,214.02
2022-01-09T22:00+01:00,2669.33,34146.99,18248.54,215.88
2022-01-09T23:00+01:00,2667.62,33899.68,17060.97,203.8
2022-01-10T00:00+01:00,2668.01,34269.32,15488.6,196.23
2022-01-10T01:00+01:00,2670.76,34522.36,14257.14,191.85
2022-01-10T02:00+01:00,2670.85,34806.03,13166.61,195.91
2022-01-10T03:00+01:00,2671.41,34984.33,12196.34,186.66
2022-01-10T04:00+01:00,2673.23,35352.08,11535.87,178.04
2022-01-10T05:00+01:00,2674.87,36242.69,11223.69,191.65
2022-01-10T06:00+01:00,2674.37,37732.31,11087.89,237.44
2022-01-10T07:00+01:00,2675.61,39829.65,11016.33,299.95
2022-01-10T08:00+01:00,2676.31,40901.31,11145.1,313.92
2022-01-10T09:00+01:00,2674.3,41256.8,12331.46,315
2022-01-10T10:00+01:00,2674.27,41064.55,14184.96,310.41
2022-01-10T11:00+01:00,2674.7,41199.25,15773.44,310.08
2022-01-10T12:00+01:00,2674.91,41091.71,16301.3,300
2022-01-10T13:00+01:00,2673.84,41466.42,15656.71,297.01
2022-01-10T14:00+01:00,2676.4,41414.55,13737.5,299.96
2022-01-10T15:00+01:00,2675.31,41591.51,11413.94,306.45
2022-01-10T16:00+01:00,2668.56,41769.14,10060.73,302.73
2022-01-10T17:00+01:00,2668.49,41716.09,10029.49,315.47
2022-01-10T18:00+01:00,2666.93,41759.5,10394.02,310.82
2022-01-10T19:00+01:00,2669.3,41189.16,10596.53,294.98
2022-01-10T20:00+01:00,2672.54,39821.55,10581.83,267.45
2022-01-10T21:00+01:00,2913.37,38954.3,10587.71,242.29
2022-01-10T22:00+01:00,3085.92,38617.05,10594.27,217.03
2022-01-10T23:00+01:00,3420,38170.12,10793.35,195.83
2022-01-11T00:00+01:00,3941.4,37494.01,11234.76,210.34
2022-01-11T01:00+01:00,4001.78,36883.07,11481.66,202.42
2022-01-11T02:00+01:00,4002.33,36476.29,11425.73,197.6
2022-01-11T03:00+01:00,4036.12,37170.94,11828.33,193
2022-01-11T04:00+01:00,4082.39,37104.33,12117.25,194.9
2022-01-11T05:00+01:00,4086.65,37876.01,12714.16,204.45
2022-01-11T06:00+01:00,4086.07,39756.75,13639.18,237.13
2022-01-11T07:00+01:00,4086.67,40496.47,14789.97,298.68
2022-01-11T08:00+01:00,4085.19,40770.63,16178.31,302.02
2022-01-11T09:00+01:00,4082.21,40723.68,18267.54,297.16
2022-01-11T10:00+01:00,4085.92,40574.05,22064.26,277.02
2022-01-11T11:00+01:00,4085.51,40123.82,25301.15,266.43
2022-01-11T12:00+01:00,4083.19,39656.16,26185.15,254.92
2022-01-11T13:00+01:00,4079.83,40248.41,24276.52,248.89
2022-01-11T14:00+01:00,4082.78,40267.99,21532.46,255.01
2022-01-11T15:00+01:00,4079.08,40423.85,18142.93,277.9
2022-01-11T16:00+01:00,4078.8,40994.87,16434.79,289.94
2022-01-11T17:00+01:00,4076.59,41621.25,16666.39,316.4
2022-01-11T18:00+01:00,4081.18,41872.72,16603.84,315.9
2022-01-11T19:00+01:00,4081.13,41411.46,16244.2,309.2
2022-01-11T20:00+01:00,4057.57,40913.18,15871.76,285.33
2022-01-11T21:00+01:00,3936.16,39881.67,14945.53,245.44
2022-01-11T22:00+01:00,3810.78,39396.83,13989.83,237.27
2022-01-11T23:00+01:00,3802.22,38519.52,13526.79,212.49
2022-01-12T00:00+01:00,3751.23,38409.63,13248.1,196.65
2022-01-12T01:00+01:00,3746.64,37613.7,12743.01,187.1
2022-01-12T02:00+01:00,3745.51,37255.13,12576.58,184.27
2022-01-12T03:00+01:00,3750.73,37395.73,12320.66,179.58
2022-01-12T04:00+01:00,3750.98,37747.05,12014.78,178.33
2022-01-12T05:00+01:00,3750.66,38803.98,11838.04,193.5
2022-01-12T06:00+01:00,3749.94,40378.91,11710.03,240.56
2022-01-12T07:00+01:00,3758.41,40962.17,11746.82,273.18
2022-01-12T08:00+01:00,3914.14,41521.23,12154.23,300.1
2022-01-12T09:00+01:00,4068.65,41820.25,14507.6,292.74
2022-01-12T10:00+01:00,4089.29,41428.77,17757.67,275.5
2022-01-12T11:00+01:00,4092.46,41021.07,20947.59,258.65
2022-01-12T12:00+01:00,4097.68,41227.96,23085.21,245.11
2022-01-12T13:00+01:00,4094.55,40746.01,22865.49,232.08
2022-01-12T14:00+01:00,4094.72,40910.9,20962.45,234.77
2022-01-12T15:00+01:00,4093.22,40885.54,18551.81,240.01
2022-01-12T16:00+01:00,4090.68,41513.07,17742,255
2022-01-12T17:00+01:00,4092.13,41534.2,18731.24,284.82
2022-01-12T18:00+01:00,4091.68,41171.25,19377.9,285.97
2022-01-12T19:00+01:00,4095.52,40379.98,20191.74,269.03
2022-01-12T20:00+01:00,4099.58,39719.05,21498.49,235.25
2022-01-12T21:00+01:00,4097.25,39220.5,22601.58,191.5
2022-01-12T22:00+01:00,4100.57,37571.96,22618.7,193.69
2022-01-12T23:00+01:00,4099.02,35274.17,23172.66,172.18
2022-01-13T00:00+01:00,4095.03,33090.68,24227.06,173.14
2022-01-13T01:00+01:00,4095.55,32345.53,25534.2,161.69
2022-01-13T02:00+01:00,4095.15,32031.58,26803.29,153.58
2022-01-13T03:00+01:00,4094.49,31736.41,27676.11,147.07
2022-01-13T04:00+01:00,4096.24,32088.99,28207.8,152.47
2022-01-13T05:00+01:00,4095.46,33154.2,28831.52,171.26
2022-01-13T06:00+01:00,4094.32,35500.66,29546.08,192.03
2022-01-13T07:00+01:00,4093.14,37688.29,29707.78,215.24
2022-01-13T08:00+01:00,4092.6,37851.27,29583.1,235.9
2022-01-13T09:00+01:00,4094.6,37804.59,31178.35,219.99
2022-01-13T10:00+01:00,4095.22,37363.84,34426.97,180.08
2022-01-13T11:00+01:00,4093.37,37064.53,37627.63,170.16
2022-01-13T12:00+01:00,4094.3,36601.12,39478.72,152.53
2022-01-13T13:00+01:00,4091.09,36139.39,39348.05,134.13
2022-01-13T14:00+01:00,4092.54,36072.79,37360.51,171.01
2022-01-13T15:00+01:00,4091.74,36670.69,33912.02,201.59
2022-01-13T16:00+01:00,4096.44,37185.08,31275.04,205.38
2022-01-13T17:00+01:00,4092.67,37383.11,30940.38,220.3
2022-01-13T18:00+01:00,4093.39,37324.9,31071.06,212.76
2022-01-13T19:00+01:00,4095.56,37276.38,31340.74,210
2022-01-13T20:00+01:00,4095.1,35038.11,31824.46,192.69
2022-01-13T21:00+01:00,4093.74,33346.2,31779.39,164.46
2022-01-13T22:00+01:00,4093.37,32490.14,31985.15,164.2
2022-01-13T23:00+01:00,4090.89,30603.32,32875.09,122.09
2022-01-14T00:00+01:00,4092.1,30236.51,32833.19,120.04
2022-01-14T01:00+01:00,4095.86,29279.41,32568,110.03
2022-01-14T02:00+01:00,4097.76,28137.09,32372.89,108.24
2022-01-14T03:00+01:00,4096.97,28059.8,32377.76,107.46
2022-01-14T04:00+01:00,4096.45,28984.35,32441.5,109.82
2022-01-14T05:00+01:00,4093.45,31367.79,32742.99,140.52
2022-01-14T06:00+01:00,4091.17,35100.98,33154.31,176.04
2022-01-14T07:00+01:00,4092.35,37333.62,32543.27,190.97
2022-01-14T08:00+01:00,4091.58,37280.24,32904.66,216.99
2022-01-14T09:00+01:00,4093.44,37312.24,34889.52,196.91
2022-01-14T10:00+01:00,4092.9,36864.82,37365.07,162.92
2022-01-14T11:00+01:00,4089.41,36686.93,38836.61,160.04
2022-01-14T12:00+01:00,4089.04,37275.06,38660.74,154.01
2022-01-14T13:00+01:00,4086.97,37831.27,37053.55,152.29
2022-01-14T14:00+01:00,4084.65,38201.64,33825.34,186.94
2022-01-14T15:00+01:00,4079.95,39244.98,28340.61,217.18
2022-01-14T16:00+01:00,4076.87,39972,24233.83,224.91
2022-01-14T17:00+01:00,4081.41,40640.67,22605.2,262
2022-01-14T18:00+01:00,4085.03,41309.72,20270.37,260.04
2022-01-14T19:00+01:00,4064.11,41150.4,18153.74,234.32
2022-01-14T20:00+01:00,3941.9,40743.99,16521.25,215.04
2022-01-14T21:00+01:00,3925.93,40432.95,14819.14,204.39
2022-01-14T22:00+01:00,3926.22,39993.54,13459.63,194.29
2022-01-14T23:00+01:00,3928.01,39232.73,12775.14,184.9
2022-01-15T00:00+01:00,3936.56,36849.62,12753.82,222.01
2022-01-15T01:00+01:00,3934.92,35515.48,12635.1,205.08
2022-01-15T02:00+01:00,3923.75,34897.03,12491.53,194.62
2022-01-15T03:00+01:00,3924.42,34278.78,12144.66,182.64
2022-01-15T04:00+01:00,3922.62,34552.46,11726.14,187.83
2022-01-15T05:00+01:00,3921,35004.18,11570.18,190.58
2022-01-15T06:00+01:00,3922.25,35883.03,11473.73,190.27
2022-01-15T07:00+01:00,3938.5,37278.08,11127.55,204.46
2022-01-15T08:00+01:00,4012.99,37815.54,11188.65,212.84
2022-01-15T09:00+01:00,4017.69,38190.37,12848.26,230
2022-01-15T10:00+01:00,4017.15,38268.73,15534.36,222.39
2022-01-15T11:00+01:00,4014,38271.12,17438.13,214.92
2022-01-15T12:00+01:00,4011.49,38195.19,17617.85,208.43
2022-01-15T13:00+01:00,4009.87,38071.15,16670.95,200
2022-01-15T14:00+01:00,4010.75,38244.34,14541.67,203.09
2022-01-15T15:00+01:00,4009.21,38377.19,12034.24,213.98
2022-01-15T16:00+01:00,4011,38420.62,10460.96,226.32
2022-01-15T17:00+01:00,4013.81,38634.82,10510.33,260
2022-01-15T18:00+01:00,4013.5,38602.44,10970.11,267.03
2022-01-15T19:00+01:00,4013.16,38379.77,11851.55,261.41
2022-01-15T20:00+01:00,4012.08,37606.71,12600.81,243.62
2022-01-15T21:00+01:00,4012.89,36677.54,13549.16,220.1
2022-01-15T22:00+01:00,4013.37,35772.53,14121.5,212.85
2022-01-15T23:00+01:00,4014.01,33261.04,14262.32,209.41
2022-01-16T00:00+01:00,4036.53,31069.98,14656.46,225.92
2022-01-16T01:00+01:00,4103.97,30005.82,15296.4,216
2022-01-16T02:00+01:00,4102.92,29528.05,16263.78,189.49
2022-01-16T03:00+01:00,4102.27,29103.63,17527.98,181.98
2022-01-16T04:00+01:00,4103.21,28550.72,19024.79,174.98
2022-01-16T05:00+01:00,4103.55,28376.1,20103.59,165.91
2022-01-16T06:00+01:00,4100.38,27590.01,20844.14,118.71
2022-01-16T07:00+01:00,4099.13,27628.49,22486.26,119.45
2022-01-16T08:00+01:00,4103.1,27695.99,25831.55,125.86
2022-01-16T09:00+01:00,4103.51,27745.87,29242.37,129.46
2022-01-16T10:00+01:00,4098.86,27604.7,32482.63,125.99
2022-01-16T11:00+01:00,4094.46,27571.17,35250.02,131.83
2022-01-16T12:00+01:00,4093.16,26462.35,38451.52,123.01
2022-01-16T13:00+01:00,4092.17,25870,38321.12,122.49
2022-01-16T14:00+01:00,4092.87,25965,37544.04,102.67
2022-01-16T15:00+01:00,4088.1,26018.84,36132.33,121.95
2022-01-16T16:00+01:00,4085.41,26031.79,35665.89,115
2022-01-16T17:00+01:00,4085.03,26074.71,36628.8,125.42
2022-01-16T18:00+01:00,4083.86,26132.56,37591.22,112.4
2022-01-16T19:00+01:00,4087,25685.6,37563.75,97.49
2022-01-16T20:00+01:00,4085.61,25041.32,36656.73,90.14
2022-01-16T21:00+01:00,4081.54,24300.98,37773.16,97.09
2022-01-16T22:00+01:00,4080.84,23952.34,37781,93.85
2022-01-16T23:00+01:00,4081.31,22756.82,38543.93,87.2
2022-01-17T00:00+01:00,3964.18,20645.11,39220.12,78.08
2022-01-17T01:00+01:00,3940.7,18990.66,40130.92,34
2022-01-17T02:00+01:00,3948.85,17511.05,40789.79,12.33
2022-01-17T03:00+01:00,3947.07,16787.51,41689.19,10.09
2022-01-17T04:00+01:00,3948.87,18229.69,42288.05,12.83
2022-01-17T05:00+01:00,3968.37,21731.25,42051.15,36.16
2022-01-17T06:00+01:00,4076.35,25566.1,42989.91,92.03
2022-01-17T07:00+01:00,4078.04,28058.62,43612.8,102.8
2022-01-17T08:00+01:00,4076.92,29502.38,43834.17,126
2022-01-17T09:00+01:00,4075.32,29692.39,45257.77,100.9
2022-01-17T10:00+01:00,4073.19,29730.86,47084.31,112.03
2022-01-17T11:00+01:00,4066.12,29774.89,48500.45,111.25
2022-01-17T12:00+01:00,4065.69,29512.29,48669.51,100.58
2022-01-17T13:00+01:00,4067.05,29462.65,47606.65,111.65
2022-01-17T14:00+01:00,4066.25,29952.25,45495.53,127.38
2022-01-17T15:00+01:00,4063.85,31372.66,41702.25,168.85
2022-01-17T16:00+01:00,4060.77,33231.66,38695.09,199.85
2022-01-17T17:00+01:00,4063.75,35516.97,36909.33,249.99
2022-01-17T18:00+01:00,4072.01,36463.55,34477.83,254.37
2022-01-17T19:00+01:00,4073.24,36734.49,31536.4,237.28
2022-01-17T20:00+01:00,4073.97,36202.26,28721.3,220
2022-01-17T21:00+01:00,4074.79,35635.93,26513.03,215.94
2022-01-17T22:00+01:00,4058.45,35355.8,24344.88,209.16
2022-01-17T23:00+01:00,3859.37,34100.6,23385.05,180
2022-01-18T00:00+01:00,3811.24,33988.02,22685.81,188.94
2022-01-18T01:00+01:00,3815.31,33948.04,21817.39,192.68
